Order_ID,Order_Date,Dispatch_Date,Estimated_Delivery,Actual_Delivery,Delivery_Status,Region,City,Parent_Company,Category,Brand,Product,Number_of_Boxes,Total_Weight_KG,Order_Value_SAR,Delivery_Carrier,Payment_Method,Customer_Type,Days_Late,On_Time,City_Latitude,City_Longitude,Region_Latitude,Region_Longitude,Carrier Latitude,Carrier Longitude,Carrier_Latitude_old,Carrier_Longitude_old
ORD1091,09/06/2023,11/06/2023,15/06/2023,15/06/2023,Delivered,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,18,82.76,1333.44,Aramex,Cash on Delivery,School,0,True,26.1444,43.6578,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1092,07/04/2023,08/04/2023,10/04/2023,10/04/2023,Delivered,Asir,Sarat Abidah,Almarai,Juices,Almarai,Almarai Mango 1.5L,15,34.27,1805.56,Naqel,Corporate Account,Retail,0,True,18.0677,43.1499,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD1093,08/01/2023,10/01/2023,14/01/2023,14/01/2023,Delivered,Riyadh,Riyadh,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,5,13.65,256.43,Fetchr,Cash on Delivery,School,0,True,24.7136,46.6753,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD1094,16/08/2024,17/08/2024,19/08/2024,19/08/2024,Delivered,Jazan,Sabya,PepsiCo,Beverages,7Up,7Up 1L Bottle,4,11.79,553.22,Fetchr,Bank Transfer,Retail,0,True,17.15,42.6167,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD1095,24/03/2023,25/03/2023,28/03/2023,28/03/2023,Delivered,Riyadh,Dhurma,PepsiCo,Beverages,7Up,7Up 1L Bottle,12,57.88,888.24,Saudi Post,Credit Card,Restaurant,0,True,24.4667,46.1167,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD1096,28/04/2025,28/04/2025,30/04/2025,30/04/2025,Delivered,Hail,Sumaira,Unilever,Personal Care,Lux,Lux Body Wash,16,62.85,3041.44,Aramex,Credit Card,School,0,True,26.5,42.85,27.5114,41.7208,27.5114,41.7208,24.7838,46.6312
ORD1097,28/12/2023,28/12/2023,29/12/2023,29/12/2023,Delivered,Northern Borders,Arar,Almarai,Dairy,Almarai,Almarai Milk 1L,6,21.33,744.27,DHL,Bank Transfer,Hospital,0,True,30.9753,41.0381,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD1098,20/09/2023,20/09/2023,23/09/2023,23/09/2023,Delivered,Jazan,Jazan,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,20,98.39,1796.09,Fetchr,Cash on Delivery,Supermarket,0,True,16.8892,42.5703,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD1099,31/03/2025,02/04/2025,06/04/2025,06/04/2025,Delivered,Jazan,Abu Arish,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,19,44.85,2770.7,Fetchr,Cash on Delivery,Hospital,0,True,16.9689,42.8326,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD1100,10/03/2025,11/03/2025,12/03/2025,12/03/2025,Delivered,Madinah,Yanbu,Procter & Gamble,Personal Care,Gillette,Gillette Razor,17,67.03,1142.2,Saudi Post,Cash on Delivery,Supermarket,0,True,24.0899,38.0637,24.5247,39.5692,24.526,39.5702,24.774265,46.738586
ORD1101,28/03/2024,29/03/2024,30/03/2024,30/03/2024,Delivered,Riyadh,Diriyah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,7,31.74,675.66,DHL,Bank Transfer,Supermarket,0,True,24.737,46.575,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD1102,20/03/2023,20/03/2023,23/03/2023,23/03/2023,Delivered,Asir,Khamis Mushait,Unilever,Personal Care,Dove,Dove Soap 90g,12,46.3,1286.13,Saudi Post,Bank Transfer,Supermarket,0,True,18.3064,42.7296,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD1103,22/04/2023,23/04/2023,27/04/2023,27/04/2023,Delivered,Tabuk,Haql,Almarai,Dairy,Lusine,Lusine Cheese 200g,5,21.46,829.95,DHL,Bank Transfer,School,0,True,29.1531,34.9431,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD1104,31/10/2024,31/10/2024,03/11/2024,03/11/2024,Delivered,Najran,Badr Al Janub,Unilever,Personal Care,Dove,Dove Soap 90g,20,96.52,2635.26,Aramex,Credit Card,School,0,True,17.9222,43.6611,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD1105,10/08/2024,12/08/2024,14/08/2024,19/08/2024,Delayed,Asir,Bisha,Unilever,Food,Lipton,Lipton Yellow Label 100g,8,37.02,811.02,Saudi Post,Credit Card,Supermarket,5,False,19.9874,42.5891,18.2164,42.5053,20.0394,42.2969,24.774265,46.738586
ORD1106,17/05/2024,17/05/2024,19/05/2024,19/05/2024,Delivered,Riyadh,Diriyah,Unilever,Food,Knorr,Knorr Chicken Cubes,10,41.11,1154.32,Saudi Post,Credit Card,Hospital,0,True,24.737,46.575,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD1107,14/05/2023,15/05/2023,18/05/2023,18/05/2023,Delivered,Najran,Sharurah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,13,29.2,1579.78,Saudi Post,Cash on Delivery,School,0,True,17.4753,47.1216,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD1108,15/03/2023,15/03/2023,18/03/2023,18/03/2023,Delivered,Riyadh,Dhurma,Nestlé,Dairy,Nido,Nido 900g,20,69.81,2382.6,Fetchr,Corporate Account,Restaurant,0,True,24.4667,46.1167,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD1109,08/07/2024,09/07/2024,11/07/2024,11/07/2024,Delivered,Hail,Sumaira,Unilever,Personal Care,Lux,Lux Body Wash,6,19.23,459.39,Fetchr,Credit Card,Retail,0,True,26.5,42.85,27.5114,41.7208,27.5135,41.72,24.7961,46.6753
ORD1110,01/04/2024,02/04/2024,06/04/2024,06/04/2024,Delivered,Northern Borders,Turaif,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,19,40.59,2680.31,Naqel,Cash on Delivery,School,0,True,31.6725,38.663,30.9753,41.0381,30.003,41.0005,24.6531,46.7141
ORD1111,18/07/2024,18/07/2024,20/07/2024,20/07/2024,Delivered,Qassim,Unaizah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,2,5.97,171.84,DHL,Bank Transfer,Restaurant,0,True,26.0889,43.9919,26.3259,43.974,26.3265,43.9735,24.7292,46.6443
ORD1112,31/03/2024,02/04/2024,06/04/2024,06/04/2024,Delivered,Jazan,Sabya,Unilever,Food,Knorr,Knorr Chicken Cubes,12,19.11,1002.37,DHL,Cash on Delivery,Supermarket,0,True,17.15,42.6167,16.8892,42.5703,16.8905,42.5715,24.7292,46.6443
ORD1113,05/04/2025,07/04/2025,10/04/2025,10/04/2025,Delivered,Al Bahah,Al Aqiq,Procter & Gamble,Personal Care,Gillette,Gillette Razor,14,44.59,1331.13,DHL,Cash on Delivery,Retail,0,True,19.9843,41.6525,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD1114,04/12/2024,04/12/2024,06/12/2024,06/12/2024,Delivered,Riyadh,Dhurma,Unilever,Food,Knorr,Knorr Chicken Cubes,15,27.97,1360.42,Aramex,Bank Transfer,Supermarket,0,True,24.4667,46.1167,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD1115,03/08/2023,03/08/2023,05/08/2023,05/08/2023,Delivered,Qassim,Unaizah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,13,57.71,930.9,Aramex,Corporate Account,Supermarket,0,True,26.0889,43.9919,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1116,10/03/2025,10/03/2025,14/03/2025,14/03/2025,Delivered,Eastern Province,Dammam,PepsiCo,Snacks,Lays,Lays Classic 40g,10,44.67,1634.79,Saudi Post,Credit Card,School,0,True,26.4207,50.0888,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD1117,21/02/2024,22/02/2024,23/02/2024,23/02/2024,Delivered,Eastern Province,Dhahran,Nestlé,Dairy,Nido,Nido 900g,17,68.75,3021.24,Aramex,Credit Card,School,0,True,26.3032,50.1353,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD1118,20/10/2023,20/10/2023,23/10/2023,23/10/2023,Delivered,Asir,Bisha,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,3,6.33,496.32,Fetchr,Bank Transfer,Supermarket,0,True,19.9874,42.5891,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD1119,23/04/2025,25/04/2025,28/04/2025,28/04/2025,Delivered,Makkah,Taif,Procter & Gamble,Personal Care,Gillette,Gillette Razor,13,60.28,1766.17,Saudi Post,Corporate Account,Restaurant,0,True,21.4373,40.5127,21.3891,39.8579,21.392,39.858,24.774265,46.738586
ORD1120,22/08/2023,23/08/2023,25/08/2023,25/08/2023,Delivered,Eastern Province,Hafr Al Batin,PepsiCo,Beverages,7Up,7Up 1L Bottle,5,8.98,466.16,Naqel,Bank Transfer,Hospital,0,True,28.4384,45.96,26.4207,50.0888,17.51,44.14,24.6531,46.7141
ORD1121,15/02/2023,15/02/2023,18/02/2023,18/02/2023,Delivered,Hail,Sumaira,Nestlé,Dairy,Nido,Nido 900g,13,22.38,2530.24,DHL,Credit Card,Retail,0,True,26.5,42.85,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1122,17/03/2024,19/03/2024,21/03/2024,21/03/2024,Delivered,Riyadh,Riyadh,PepsiCo,Beverages,7Up,7Up 1L Bottle,17,26.94,1207.63,Saudi Post,Corporate Account,Supermarket,0,True,24.7136,46.6753,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD1123,16/04/2025,16/04/2025,17/04/2025,17/04/2025,Delivered,Tabuk,Haql,Almarai,Dairy,Almarai,Almarai Milk 1L,9,30.24,585.65,Saudi Post,Bank Transfer,Supermarket,0,True,29.1531,34.9431,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD1124,07/11/2023,07/11/2023,10/11/2023,10/11/2023,Delivered,Makkah,Al Qunfudhah,PepsiCo,Beverages,7Up,7Up 1L Bottle,13,41.05,977.11,DHL,Cash on Delivery,Hospital,0,True,19.1254,41.078,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD1125,04/06/2023,04/06/2023,08/06/2023,08/06/2023,Delivered,Tabuk,Al Wajh,Unilever,Personal Care,Dove,Dove Soap 90g,15,47.81,1760.45,Aramex,Cash on Delivery,Hospital,0,True,26.2442,36.452,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD1126,23/06/2024,25/06/2024,29/06/2024,29/06/2024,Delivered,Jazan,Jazan,Almarai,Dairy,Lusine,Lusine Cheese 200g,13,35.01,913.39,DHL,Cash on Delivery,Retail,0,True,16.8892,42.5703,16.8892,42.5703,16.8905,42.5715,24.7292,46.6443
ORD1127,19/06/2024,19/06/2024,22/06/2024,22/06/2024,Delivered,Najran,Najran,Almarai,Juices,Almarai,Almarai Apple 1.5L,8,13.95,791.88,Saudi Post,Credit Card,Restaurant,0,True,17.565,44.2289,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD1128,24/04/2024,24/04/2024,25/04/2024,25/04/2024,Delivered,Jazan,Abu Arish,Procter & Gamble,Personal Care,Gillette,Gillette Razor,11,22.53,1294.74,Saudi Post,Bank Transfer,Retail,0,True,16.9689,42.8326,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD1129,05/03/2025,05/03/2025,08/03/2025,15/03/2025,Partially Delivered,Najran,Badr Al Janub,Procter & Gamble,Personal Care,Gillette,Gillette Razor,11,33.38,900.63,Naqel,Credit Card,School,7,False,17.9222,43.6611,17.565,44.2289,26.471,50.1055,24.6531,46.7141
ORD1130,18/08/2023,18/08/2023,21/08/2023,21/08/2023,Delivered,Hail,Baqa,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,2,9.86,229.62,DHL,Corporate Account,Hospital,0,True,26.3256,43.4885,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1131,14/01/2023,16/01/2023,19/01/2023,19/01/2023,Delivered,Eastern Province,Hafr Al Batin,Nestlé,Dairy,Nido,Nido 900g,3,6.14,546.23,DHL,Corporate Account,Supermarket,0,True,28.4384,45.96,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD1132,27/03/2025,28/03/2025,29/03/2025,29/03/2025,Delivered,Riyadh,Dhurma,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,9,33.05,1179.5,Fetchr,Bank Transfer,School,0,True,24.4667,46.1167,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD1133,30/09/2024,01/10/2024,05/10/2024,05/10/2024,Delivered,Northern Borders,Turaif,Almarai,Dairy,Lusine,Lusine Cheese 200g,3,14.78,202.91,Fetchr,Corporate Account,Hospital,0,True,31.6725,38.663,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD1134,28/09/2024,29/09/2024,01/10/2024,01/10/2024,Delivered,Eastern Province,Khobar,PepsiCo,Snacks,Lays,Lays Classic 40g,8,25.4,591.43,DHL,Bank Transfer,School,0,True,26.2794,50.2083,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD1135,16/08/2024,18/08/2024,21/08/2024,21/08/2024,Delivered,Riyadh,Al Majmaah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,6,19.03,548.54,DHL,Cash on Delivery,Retail,0,True,25.9121,45.3488,24.7136,46.6753,24.7599,46.6739,24.7292,46.6443
ORD1136,10/02/2025,11/02/2025,15/02/2025,15/02/2025,Delivered,Makkah,Jeddah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,16,49.38,3047.06,Naqel,Bank Transfer,Retail,0,True,21.4858,39.1925,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD1137,24/05/2024,26/05/2024,27/05/2024,27/05/2024,Delivered,Jazan,Al Dayer,Nestlé,Dairy,Nido,Nido 900g,17,69.24,1225.79,Fetchr,Corporate Account,Retail,0,True,17.3113,43.1267,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD1138,11/07/2024,12/07/2024,14/07/2024,14/07/2024,Delivered,Najran,Hubuna,Nestlé,Confectionery,Quality,Quality Street Tin,10,39.99,1374.35,Naqel,Credit Card,School,0,True,17.3,44.1167,17.565,44.2289,26.471,50.1055,24.6531,46.7141
ORD1139,14/07/2023,16/07/2023,17/07/2023,17/07/2023,Delivered,Riyadh,Diriyah,Unilever,Food,Knorr,Knorr Chicken Cubes,20,59.5,2016.57,Aramex,Cash on Delivery,Restaurant,0,True,24.737,46.575,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD1140,21/10/2024,22/10/2024,23/10/2024,23/10/2024,Delivered,Northern Borders,Turaif,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,4,18.18,675.95,Saudi Post,Bank Transfer,Restaurant,0,True,31.6725,38.663,30.9753,41.0381,30.004,41.001,24.774265,46.738586
ORD1141,13/01/2023,13/01/2023,14/01/2023,14/01/2023,Delivered,Asir,Sarat Abidah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,2,8.31,362.96,DHL,Cash on Delivery,Supermarket,0,True,18.0677,43.1499,18.2164,42.5053,18.217,42.507,24.7292,46.6443
ORD1142,16/07/2024,18/07/2024,22/07/2024,22/07/2024,Delivered,Najran,Badr Al Janub,Nestlé,Beverages,Milo,Milo 400g,12,43.83,1627.64,DHL,Cash on Delivery,Retail,0,True,17.9222,43.6611,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD1143,11/11/2024,11/11/2024,14/11/2024,16/11/2024,Cancelled,Asir,Sarat Abidah,Nestlé,Beverages,Milo,Milo 400g,6,15.6,618.67,Fetchr,Cash on Delivery,School,2,False,18.0677,43.1499,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD1144,07/08/2024,09/08/2024,11/08/2024,11/08/2024,Delivered,Qassim,Ar Rass,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,6,27.42,1011.67,Saudi Post,Cash on Delivery,School,0,True,25.8694,43.4973,26.3259,43.974,26.329,43.9715,24.774265,46.738586
ORD1145,12/05/2024,12/05/2024,16/05/2024,16/05/2024,Delivered,Northern Borders,Al Uwayqilah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,5,8.58,355.1,Fetchr,Bank Transfer,Restaurant,0,True,29.7481,41.2831,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD1146,10/03/2025,12/03/2025,14/03/2025,14/03/2025,Delivered,Eastern Province,Jubail,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,7,15.83,600.62,DHL,Credit Card,Hospital,0,True,27.0046,49.646,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD1147,13/02/2023,14/02/2023,16/02/2023,16/02/2023,Delivered,Tabuk,Umluj,Almarai,Dairy,Almarai,Almarai Milk 1L,10,21.11,1115.79,DHL,Bank Transfer,Retail,0,True,25.0213,37.2685,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD1148,28/02/2024,28/02/2024,03/03/2024,06/03/2024,Delayed,Qassim,Al Mithnab,Unilever,Personal Care,Lux,Lux Body Wash,7,13.29,435.13,Saudi Post,Credit Card,Restaurant,3,False,25.8603,44.2221,26.3259,43.974,26.329,43.9715,24.774265,46.738586
ORD1149,28/02/2025,02/03/2025,06/03/2025,06/03/2025,Delivered,Qassim,Unaizah,Unilever,Food,Lipton,Lipton Yellow Label 100g,8,21.02,1251.7,Aramex,Bank Transfer,School,0,True,26.0889,43.9919,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1150,21/08/2023,22/08/2023,24/08/2023,24/08/2023,Delivered,Madinah,Al Ula,Unilever,Personal Care,Lux,Lux Body Wash,13,22.29,1201.15,Naqel,Cash on Delivery,Supermarket,0,True,26.6189,37.9284,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD1151,13/03/2025,15/03/2025,19/03/2025,19/03/2025,Delivered,Northern Borders,Turaif,PepsiCo,Snacks,Lays,Lays Classic 40g,2,6.54,225.25,DHL,Bank Transfer,Hospital,0,True,31.6725,38.663,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD1152,01/01/2024,02/01/2024,06/01/2024,06/01/2024,Delivered,Makkah,Al Lith,Nestlé,Confectionery,Quality,Quality Street Tin,2,5.67,213.37,Aramex,Bank Transfer,School,0,True,20.131,40.2665,21.3891,39.8579,21.3891,39.8579,24.7838,46.6312
ORD1153,23/01/2025,24/01/2025,28/01/2025,28/01/2025,Delivered,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,12,32.32,666.54,Fetchr,Corporate Account,Restaurant,0,True,30.9753,41.0381,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD1154,29/08/2023,30/08/2023,01/09/2023,01/09/2023,Delivered,Hail,Hail,Almarai,Juices,Almarai,Almarai Apple 1.5L,8,27.01,1105.58,Naqel,Corporate Account,Supermarket,0,True,27.5114,41.7208,27.5114,41.7208,27.5145,41.7222,24.6531,46.7141
ORD1155,29/01/2023,30/01/2023,31/01/2023,31/01/2023,Delivered,Hail,Sumaira,Unilever,Personal Care,Lux,Lux Body Wash,14,64.9,1129.54,DHL,Bank Transfer,Restaurant,0,True,26.5,42.85,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1156,06/05/2023,06/05/2023,08/05/2023,08/05/2023,Delivered,Hail,Baqa,Almarai,Juices,Almarai,Almarai Apple 1.5L,4,14.76,691.67,Saudi Post,Bank Transfer,Restaurant,0,True,26.3256,43.4885,27.5114,41.7208,27.5155,41.723,24.774265,46.738586
ORD1157,04/01/2024,05/01/2024,07/01/2024,07/01/2024,Delivered,Jazan,Samtah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,6,21.59,798.97,Naqel,Corporate Account,Retail,0,True,16.5989,42.9443,16.8892,42.5703,16.8912,42.5685,24.6531,46.7141
ORD1158,25/10/2023,27/10/2023,30/10/2023,30/10/2023,Delivered,Madinah,Mahd Al Thahab,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,8,19.78,468.34,Aramex,Corporate Account,Retail,0,True,23.4936,40.8687,24.5247,39.5692,24.5247,39.5692,24.7838,46.6312
ORD1159,10/01/2025,12/01/2025,15/01/2025,15/01/2025,Delivered,Makkah,Taif,PepsiCo,Beverages,7Up,7Up 1L Bottle,9,28.65,1430.15,DHL,Bank Transfer,School,0,True,21.4373,40.5127,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD1160,28/03/2023,28/03/2023,30/03/2023,05/04/2023,Partially Delivered,Eastern Province,Khobar,Procter & Gamble,Personal Care,Gillette,Gillette Razor,2,7.23,345.24,Saudi Post,Credit Card,School,6,False,26.2794,50.2083,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD1161,12/10/2024,14/10/2024,18/10/2024,18/10/2024,Delivered,Eastern Province,Dammam,PepsiCo,Snacks,Lays,Lays Classic 40g,6,10.36,489.82,Saudi Post,Corporate Account,Restaurant,0,True,26.4207,50.0888,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD1162,20/03/2024,21/03/2024,23/03/2024,24/03/2024,Cancelled,Najran,Badr Al Janub,Almarai,Dairy,Lusine,Lusine Cheese 200g,10,21.3,1697.49,Fetchr,Bank Transfer,Supermarket,1,False,17.9222,43.6611,17.565,44.2289,26.392,50.086,24.7961,46.6753
ORD1163,17/12/2024,19/12/2024,23/12/2024,23/12/2024,Delivered,Jazan,Samtah,Unilever,Food,Lipton,Lipton Yellow Label 100g,6,15.6,336.21,DHL,Bank Transfer,Retail,0,True,16.5989,42.9443,16.8892,42.5703,16.8905,42.5715,24.7292,46.6443
ORD1164,21/07/2024,22/07/2024,25/07/2024,25/07/2024,Delivered,Madinah,Badr,Unilever,Food,Lipton,Lipton Yellow Label 100g,4,13.92,602.02,Fetchr,Corporate Account,Hospital,0,True,23.7829,38.7906,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD1165,03/02/2024,03/02/2024,06/02/2024,06/02/2024,Delivered,Tabuk,Duba,Nestlé,Confectionery,Quality,Quality Street Tin,1,4.94,126.23,Naqel,Bank Transfer,School,0,True,27.351,35.6852,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD1166,05/10/2024,05/10/2024,09/10/2024,15/10/2024,Delayed,Makkah,Al Qunfudhah,Almarai,Juices,Almarai,Almarai Apple 1.5L,18,40.71,1237.33,Aramex,Credit Card,Supermarket,6,False,19.1254,41.078,21.3891,39.8579,21.3891,39.8579,24.7838,46.6312
ORD1167,11/05/2023,12/05/2023,16/05/2023,16/05/2023,Delivered,Qassim,Buraidah,Nestlé,Beverages,Milo,Milo 400g,15,22.55,2967.79,Aramex,Cash on Delivery,Restaurant,0,True,26.3259,43.974,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1168,31/01/2025,01/02/2025,04/02/2025,04/02/2025,Delivered,Tabuk,Tabuk,Procter & Gamble,Personal Care,Gillette,Gillette Razor,11,48.77,646.5,Saudi Post,Credit Card,Supermarket,0,True,28.3838,36.555,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD1169,10/05/2024,10/05/2024,14/05/2024,14/05/2024,Delivered,Al Bahah,Al Mandaq,Almarai,Dairy,Lusine,Lusine Cheese 200g,12,46.65,1894.76,Saudi Post,Corporate Account,Hospital,0,True,20.1233,41.2806,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD1170,22/08/2023,24/08/2023,26/08/2023,26/08/2023,Delivered,Tabuk,Haql,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,16,26.71,1099.83,Naqel,Bank Transfer,Hospital,0,True,29.1531,34.9431,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD1171,13/08/2023,14/08/2023,16/08/2023,16/08/2023,Delivered,Jazan,Jazan,PepsiCo,Beverages,7Up,7Up 1L Bottle,14,66.22,1514.66,Naqel,Credit Card,Restaurant,0,True,16.8892,42.5703,16.8892,42.5703,16.8912,42.5685,24.6531,46.7141
ORD1172,19/01/2025,20/01/2025,22/01/2025,22/01/2025,Delivered,Northern Borders,Rafha,Nestlé,Dairy,Nido,Nido 900g,3,12.01,321.04,Aramex,Credit Card,Retail,0,True,29.6204,43.4933,30.9753,41.0381,30,41,24.7838,46.6312
ORD1173,31/10/2023,01/11/2023,05/11/2023,05/11/2023,Delivered,Al Bahah,Baljurashi,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,20,93.84,3546.45,Fetchr,Credit Card,Retail,0,True,19.8812,41.5581,20.0129,41.4677,20.015,41.4685,24.7961,46.6753
ORD1174,09/02/2024,11/02/2024,14/02/2024,14/02/2024,Delivered,Makkah,Al Lith,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,17,77.53,3038.57,Naqel,Bank Transfer,Hospital,0,True,20.131,40.2665,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD1175,06/11/2023,06/11/2023,07/11/2023,07/11/2023,Delivered,Najran,Hubuna,Almarai,Dairy,Almarai,Almarai Milk 1L,20,99.59,1409.25,Aramex,Cash on Delivery,Supermarket,0,True,17.3,44.1167,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD1176,14/02/2024,14/02/2024,17/02/2024,17/02/2024,Delivered,Riyadh,Al Kharj,Procter & Gamble,Personal Care,Gillette,Gillette Razor,20,32.36,3413.18,Naqel,Cash on Delivery,Supermarket,0,True,24.1556,47.312,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD1177,02/01/2025,03/01/2025,05/01/2025,08/01/2025,Cancelled,Asir,Sarat Abidah,Almarai,Dairy,Almarai,Almarai Milk 1L,10,28.94,1287.33,Naqel,Bank Transfer,Supermarket,3,False,18.0677,43.1499,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD1178,25/12/2024,25/12/2024,29/12/2024,29/12/2024,Delivered,Hail,Sumaira,Procter & Gamble,Personal Care,Gillette,Gillette Razor,16,65.29,2261.35,DHL,Corporate Account,Retail,0,True,26.5,42.85,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1179,03/03/2025,04/03/2025,06/03/2025,06/03/2025,Delivered,Hail,Baqa,Procter & Gamble,Personal Care,Gillette,Gillette Razor,4,11.28,704.85,Aramex,Bank Transfer,Hospital,0,True,26.3256,43.4885,27.5114,41.7208,27.5114,41.7208,24.7838,46.6312
ORD1180,22/08/2024,24/08/2024,26/08/2024,01/09/2024,Partially Delivered,Tabuk,Haql,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,20,59.38,3791.59,Fetchr,Cash on Delivery,Restaurant,6,False,29.1531,34.9431,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD1181,02/08/2024,02/08/2024,05/08/2024,06/08/2024,Cancelled,Al Bahah,Al Mandaq,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,17,62.06,2881.7,Saudi Post,Bank Transfer,Supermarket,1,False,20.1233,41.2806,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD1182,25/02/2023,27/02/2023,01/03/2023,01/03/2023,Delivered,Makkah,Jeddah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,2,9.39,324.57,Saudi Post,Bank Transfer,School,0,True,21.4858,39.1925,21.3891,39.8579,21.392,39.858,24.774265,46.738586
