Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD353405,2021-07-05,Northern Borders,Al Khafji,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,143,31,2022-02-04,OK,Yes,Correct,Perfect,-78.32
AUD712611,2023-01-21,Asir,Muhayil,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S5,122,22,2023-08-15,OK,Yes,Correct,Perfect,-81.97
AUD839417,2025-03-22,Northern Borders,Al Wasita,Nestlé,Confectionery,Quality,Quality Street Tin,A5-S1,166,163,2026-01-17,Near Expiry,Yes,Correct,Perfect,-1.81
AUD212314,2022-02-22,Eastern Province,Hafr Al Batin,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S4,123,57,2022-11-22,OK,Yes,Correct,Perfect,-53.66
AUD733118,2020-04-07,Qassim,Unaizah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S3,32,170,2020-05-11,OK,Partial,Correct,Perfect,431.25
AUD845286,2024-05-08,Riyadh,Thadiq,Unilever,Personal Care,Lux,Lux Body Wash,A4-S3,21,154,2024-09-04,OK,Yes,Correct,Perfect,633.33
AUD736157,2023-07-11,Tabuk,Umluj,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S5,143,97,2024-05-12,OK,Yes,Correct,Perfect,-32.17
AUD791768,2021-07-31,Northern Borders,Al Uwayqilah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S5,66,191,2021-09-23,OK,Partial,Correct,Perfect,189.39
AUD986396,2025-03-02,Najran,Yadamah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,196,81,2025-06-07,OK,Partial,Correct,Perfect,-58.67
AUD255731,2024-03-02,Madinah,Mahd Al Thahab,Nestlé,Confectionery,Quality,Quality Street Tin,A2-S5,66,175,2025-01-01,Damaged,Yes,Correct,Perfect,165.15
AUD972649,2020-09-03,Hail,Hail,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S3,161,46,2021-02-25,OK,Yes,Correct,Minor Issues,-71.43
AUD540204,2020-07-31,Madinah,Madinah,Unilever,Personal Care,Lux,Lux Body Wash,A5-S2,79,35,2020-12-09,OK,Yes,Correct,Perfect,-55.7
AUD223674,2021-08-19,Qassim,Al Asyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S5,197,114,2021-12-14,OK,Yes,Correct,Perfect,-42.13
AUD558696,2024-06-16,Najran,Thar,Unilever,Personal Care,Lux,Lux Body Wash,A3-S1,143,157,2024-08-16,OK,Yes,Correct,Minor Issues,9.79
AUD796385,2023-03-08,Hail,Hail,Nestlé,Beverages,Milo,Milo 400g,A4-S1,60,110,2023-05-03,OK,Partial,Correct,Perfect,83.33
AUD856722,2024-11-07,Asir,Abha,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S5,55,47,2025-08-31,OK,Yes,Correct,Perfect,-14.55
AUD742219,2020-11-12,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S4,89,45,2021-01-06,OK,No,Correct,Minor Issues,-49.44
AUD284978,2025-01-17,Tabuk,Haql,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,92,175,2025-07-02,OK,Yes,Correct,Perfect,90.22
AUD437312,2020-09-06,Najran,Badr Al Janub,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S5,168,106,2021-02-04,OK,Yes,Correct,Perfect,-36.9
AUD797474,2022-01-06,Riyadh,Diriyah,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S3,72,29,2022-12-03,OK,Yes,Correct,Perfect,-59.72
AUD833794,2021-03-30,Eastern Province,Khobar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S1,27,41,2022-02-28,Near Expiry,Yes,Correct,Perfect,51.85
AUD563847,2023-01-16,Eastern Province,Khobar,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S1,28,140,2023-06-08,OK,Yes,Correct,Perfect,400.0
AUD165691,2021-07-11,Qassim,Unaizah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S2,20,189,2022-05-08,OK,Yes,Correct,Perfect,845.0
AUD728869,2024-12-02,Hail,Baqa,Unilever,Personal Care,Lux,Lux Body Wash,A2-S3,86,25,2025-06-09,OK,Yes,Correct,Minor Issues,-70.93
AUD927789,2021-08-04,Madinah,Al Henakiyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S4,62,162,2022-07-01,OK,Yes,Correct,Perfect,161.29
AUD931848,2021-04-17,Qassim,Al Asyah,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S4,131,128,2021-07-01,Near Expiry,Yes,Correct,Perfect,-2.29
AUD827014,2023-10-10,Al Bahah,Al Makhwah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S4,171,27,2024-05-05,OK,Yes,Correct,Perfect,-84.21
AUD942636,2023-01-21,Hail,Al Hazm,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A2-S1,131,31,2023-07-02,OK,Yes,Correct,Perfect,-76.34
AUD832549,2022-06-01,Hail,Al Ghazalah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S5,149,17,2023-04-28,OK,Yes,Correct,Perfect,-88.59
AUD387871,2021-01-14,Hail,Al Makhrouq,Unilever,Personal Care,Lux,Lux Body Wash,A6-S5,191,99,2021-02-25,Damaged,Yes,Correct,Perfect,-48.17
AUD987947,2021-07-16,Northern Borders,Al Wasita,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S4,22,118,2021-11-10,OK,No,Incorrect,Perfect,436.36
AUD216897,2024-04-26,Northern Borders,Al Wasita,Nestlé,Dairy,Nido,Nido 900g,A3-S1,45,135,2024-11-10,Near Expiry,Yes,Incorrect,Perfect,200.0
AUD568518,2020-03-10,Eastern Province,Khobar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S5,189,110,2020-04-11,OK,Yes,Correct,Perfect,-41.8
AUD749527,2024-10-16,Northern Borders,Rafha,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S1,130,32,2025-03-13,OK,Yes,Correct,Minor Issues,-75.38
AUD553606,2024-10-11,Jazan,Baish,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S5,127,36,2025-03-05,OK,Yes,Correct,Minor Issues,-71.65
AUD144752,2022-07-20,Eastern Province,Ras Tanura,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S2,168,28,2023-07-01,OK,Yes,Correct,Perfect,-83.33
AUD359674,2021-12-04,Al Bahah,Al Bahah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S1,52,114,2022-02-18,OK,Yes,Correct,Minor Issues,119.23
AUD369080,2021-08-07,Makkah,Al Khurmah,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S4,94,137,2021-09-17,OK,Yes,Correct,Perfect,45.74
AUD531731,2024-04-12,Jazan,Sabya,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S3,72,101,2024-09-29,OK,Yes,Correct,Perfect,40.28
AUD837694,2023-02-27,Jazan,Abu Arish,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S3,133,42,2023-09-28,Expired,Partial,Correct,Perfect,-68.42
AUD547100,2021-05-27,Al Bahah,Al Bahah,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S4,149,108,2022-02-08,OK,Yes,Correct,Minor Issues,-27.52
AUD393314,2023-07-21,Najran,Badr Al Janub,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S2,62,90,2024-04-15,OK,Yes,Correct,Perfect,45.16
AUD663518,2024-04-21,Eastern Province,Dhahran,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S3,144,158,2024-05-29,OK,Yes,Correct,Perfect,9.72
AUD787028,2020-06-14,Madinah,Khaybar,Nestlé,Beverages,Milo,Milo 400g,A5-S4,197,164,2020-10-08,OK,Yes,Correct,Perfect,-16.75
AUD611390,2022-07-21,Najran,Thar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S5,94,198,2023-01-16,OK,Yes,Correct,Perfect,110.64
AUD904350,2022-08-20,Asir,Balqarn,Unilever,Personal Care,Lux,Lux Body Wash,A2-S1,73,58,2022-10-15,OK,Yes,Correct,Perfect,-20.55
AUD237979,2024-12-30,Makkah,Al Lith,Nestlé,Confectionery,KitKat,KitKat 4-finger,A5-S1,93,129,2025-09-14,OK,Yes,Correct,Perfect,38.71
AUD228024,2021-12-28,Qassim,Al Asyah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S3,47,153,2022-09-20,OK,Yes,Correct,Perfect,225.53
AUD418040,2021-09-20,Jazan,Al Aradah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S4,100,17,2022-06-07,Damaged,Yes,Correct,Perfect,-83.0
AUD784464,2022-12-28,Najran,Hubuna,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S1,62,52,2023-09-12,OK,Yes,Correct,Perfect,-16.13
AUD152265,2024-03-30,Hail,Al Hazm,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S2,142,194,2024-07-03,OK,Yes,Correct,Perfect,36.62
AUD101215,2020-08-29,Najran,Najran,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S3,38,89,2021-08-14,OK,Yes,Correct,Perfect,134.21
AUD805196,2021-03-24,Al Bahah,Al Bahah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S1,190,119,2021-11-02,Expired,Yes,Correct,Perfect,-37.37
AUD320201,2024-09-28,Tabuk,Tayma,Nestlé,Beverages,Milo,Milo 400g,A3-S3,125,20,2025-05-29,OK,Yes,Correct,Perfect,-84.0
AUD285221,2022-03-31,Asir,Muhayil,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S5,76,75,2022-08-21,OK,Yes,Correct,Perfect,-1.32
AUD551672,2020-05-23,Hail,Al Shinan,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,44,133,2020-08-07,OK,Yes,Correct,Perfect,202.27
AUD871597,2022-01-21,Madinah,Badr,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A2-S2,180,204,2022-11-10,OK,Yes,Correct,Perfect,13.33
AUD336192,2022-06-05,Eastern Province,Dammam,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A6-S4,191,90,2023-02-28,OK,Yes,Correct,Perfect,-52.88
AUD409157,2024-10-01,Asir,Balqarn,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S1,38,42,2024-12-13,OK,Yes,Correct,Perfect,10.53
AUD904801,2023-04-20,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S3,199,180,2024-01-09,OK,Yes,Correct,Minor Issues,-9.55
AUD473864,2024-10-02,Northern Borders,Al Nairyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S4,193,123,2024-12-08,OK,Yes,Correct,Perfect,-36.27
AUD508351,2023-12-26,Makkah,Jeddah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S5,43,134,2024-02-28,OK,Yes,Correct,Minor Issues,211.63
AUD779269,2024-04-04,Riyadh,Al Majmaah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S1,64,82,2024-08-08,OK,Partial,Correct,Perfect,28.12
AUD631612,2020-07-14,Al Bahah,Al Mandaq,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,83,86,2020-12-16,OK,Yes,Incorrect,Perfect,3.61
AUD527341,2022-06-06,Najran,Thar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S3,193,35,2022-12-15,OK,Yes,Correct,Perfect,-81.87
AUD351977,2023-10-22,Jazan,Jazan,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S4,58,15,2024-05-14,OK,Yes,Correct,Perfect,-74.14
AUD637887,2023-03-21,Riyadh,Thadiq,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S3,42,84,2024-01-01,OK,Yes,Correct,Minor Issues,100.0
AUD189481,2024-01-24,Tabuk,Al Wajh,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A4-S3,153,187,2024-03-26,OK,Partial,Correct,Perfect,22.22
AUD890660,2020-09-09,Eastern Province,Hafr Al Batin,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S1,34,136,2021-08-30,OK,Partial,Correct,Minor Issues,300.0
AUD873564,2020-06-11,Eastern Province,Ras Tanura,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S5,68,107,2020-12-21,OK,Yes,Correct,Perfect,57.35
AUD297862,2022-12-27,Northern Borders,Turaif,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S5,194,205,2023-09-17,OK,Yes,Correct,Minor Issues,5.67
AUD538746,2021-01-17,Jazan,Jazan,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S5,47,44,2021-05-25,OK,Yes,Correct,Perfect,-6.38
AUD644398,2021-11-16,Eastern Province,Dammam,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S2,160,35,2022-10-05,OK,Yes,Correct,Minor Issues,-78.12
AUD307100,2023-01-01,Asir,Muhayil,Nestlé,Dairy,Nido,Nido 900g,A6-S5,179,103,2023-06-03,OK,Partial,Correct,Perfect,-42.46
AUD716148,2023-07-08,Makkah,Taif,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S2,97,189,2023-10-05,Expired,Yes,Correct,Perfect,94.85
AUD480559,2024-02-15,Tabuk,Umluj,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S5,28,88,2024-04-29,OK,Yes,Correct,Perfect,214.29
AUD771392,2023-07-04,Asir,Muhayil,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S5,66,24,2024-02-03,OK,Yes,Correct,Minor Issues,-63.64
AUD802843,2021-10-30,Northern Borders,Al Nairyah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,127,182,2022-05-10,OK,Yes,Correct,Perfect,43.31
AUD306267,2024-02-16,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S2,168,170,2025-02-02,OK,Yes,Correct,Perfect,1.19
AUD391296,2023-09-09,Riyadh,Diriyah,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S5,41,162,2023-12-06,OK,Yes,Correct,Perfect,295.12
AUD279906,2025-02-25,Hail,Hail,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S2,57,184,2025-12-18,OK,No,Correct,Perfect,222.81
AUD334445,2020-11-15,Jazan,Samtah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A6-S3,197,58,2021-06-04,OK,No,Correct,Perfect,-70.56
AUD495337,2024-03-03,Qassim,Ar Rass,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S4,55,74,2024-11-05,OK,Yes,Correct,Perfect,34.55
AUD169384,2023-08-28,Madinah,Badr,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S1,190,120,2024-04-30,Damaged,Yes,Correct,Perfect,-36.84
AUD842680,2024-04-23,Madinah,Madinah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S5,125,193,2024-06-05,OK,Yes,Correct,Perfect,54.4
AUD815938,2020-09-05,Madinah,Madinah,Nestlé,Beverages,Milo,Milo 400g,A3-S5,170,173,2020-11-26,OK,Yes,Incorrect,Minor Issues,1.76
AUD444900,2023-02-19,Al Bahah,Baljurashi,Unilever,Personal Care,Lux,Lux Body Wash,A2-S1,115,171,2024-01-15,OK,Yes,Correct,Minor Issues,48.7
AUD334894,2020-05-17,Madinah,Al Henakiyah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S5,167,95,2021-04-05,Near Expiry,Yes,Correct,Perfect,-43.11
AUD362296,2022-09-19,Asir,Muhayil,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S4,99,63,2023-07-01,OK,Partial,Correct,Perfect,-36.36
AUD653664,2024-06-03,Tabuk,Al Wajh,Nestlé,Dairy,Nido,Nido 900g,A6-S5,64,136,2024-09-08,OK,Yes,Correct,Perfect,112.5
AUD349428,2023-06-21,Riyadh,Thadiq,Nestlé,Beverages,Milo,Milo 400g,A4-S1,160,139,2023-07-22,OK,Yes,Correct,Perfect,-13.12
AUD583844,2025-01-06,Hail,Al Shinan,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S2,97,91,2025-11-24,OK,Yes,Correct,Minor Issues,-6.19
AUD214310,2022-11-26,Riyadh,Al Majmaah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S1,119,29,2023-03-12,OK,Yes,Correct,Perfect,-75.63
AUD593749,2020-04-29,Najran,Hubuna,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S3,113,175,2021-01-16,OK,Yes,Correct,Perfect,54.87
AUD763595,2022-10-26,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S2,100,142,2023-01-25,OK,Yes,Correct,Perfect,42.0
AUD853054,2023-08-24,Jazan,Baish,Nestlé,Beverages,Milo,Milo 400g,A1-S2,177,17,2023-10-09,OK,Yes,Correct,Minor Issues,-90.4
AUD961894,2024-07-17,Hail,Hail,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S3,114,17,2025-01-02,OK,Partial,Correct,Minor Issues,-85.09
AUD244472,2020-12-22,Jazan,Samtah,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S4,195,206,2021-04-28,OK,Yes,Correct,Minor Issues,5.64
AUD203946,2020-05-04,Qassim,Al Bukayriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S3,93,163,2021-01-24,OK,Yes,Correct,Perfect,75.27
AUD135638,2024-07-21,Eastern Province,Qatif,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S4,57,172,2025-05-19,OK,Yes,Correct,Perfect,201.75
AUD581690,2023-11-14,Al Bahah,Al Mandaq,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S2,147,123,2024-10-28,OK,Yes,Correct,Minor Issues,-16.33
AUD244224,2020-02-12,Madinah,Mahd Al Thahab,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S3,146,191,2020-07-10,OK,Yes,Correct,Minor Issues,30.82
AUD193692,2025-01-01,Riyadh,Dhurma,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S3,31,176,2025-07-08,OK,Partial,Correct,Minor Issues,467.74
AUD649366,2020-07-11,Northern Borders,Al Uwayqilah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S2,72,177,2020-11-25,Near Expiry,Yes,Correct,Perfect,145.83
AUD849384,2023-11-23,Tabuk,Duba,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S5,87,193,2024-07-09,Near Expiry,Yes,Correct,Perfect,121.84
AUD626722,2025-04-17,Jazan,Samtah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S1,56,199,2025-09-12,OK,Yes,Correct,Perfect,255.36
AUD252335,2021-11-16,Northern Borders,Al Khafji,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S2,187,25,2022-02-18,OK,Yes,Correct,Perfect,-86.63
AUD136996,2020-12-29,Madinah,Badr,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S3,170,172,2021-10-09,OK,Yes,Correct,Perfect,1.18
AUD119964,2024-05-23,Najran,Al Kharkhir,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,189,152,2025-02-01,OK,Yes,Correct,Perfect,-19.58
AUD777241,2020-05-18,Najran,Yadamah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S2,38,31,2021-05-15,Damaged,Yes,Correct,Perfect,-18.42
AUD806866,2020-01-23,Northern Borders,Al Nairyah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S5,157,41,2020-05-07,Damaged,Partial,Correct,Minor Issues,-73.89
AUD107202,2024-08-13,Madinah,Badr,Nestlé,Beverages,Milo,Milo 400g,A2-S3,23,101,2024-12-30,OK,Partial,Correct,Perfect,339.13
AUD410072,2024-09-23,Madinah,Badr,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S3,79,151,2025-04-16,OK,Yes,Correct,Perfect,91.14
AUD257228,2021-07-17,Asir,Balqarn,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S4,92,132,2022-02-21,OK,Yes,Correct,Perfect,43.48
AUD102058,2020-05-15,Northern Borders,Rafha,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S1,46,22,2020-08-06,OK,Partial,Correct,Minor Issues,-52.17
AUD691226,2024-12-07,Riyadh,Riyadh,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S5,62,151,2025-07-30,OK,Yes,Correct,Perfect,143.55
AUD826692,2023-12-24,Al Bahah,Al Bahah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S3,129,45,2024-04-08,Near Expiry,No,Correct,Perfect,-65.12
AUD109413,2021-03-29,Makkah,Makkah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S2,194,99,2021-04-29,OK,Yes,Correct,Perfect,-48.97
AUD907700,2021-08-15,Jazan,Baish,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S3,136,198,2021-11-22,OK,Yes,Correct,Minor Issues,45.59
AUD945871,2020-06-15,Qassim,Al Mithnab,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,110,143,2021-05-10,OK,Yes,Correct,Not Executed,30.0
AUD966156,2022-07-11,Najran,Hubuna,Unilever,Personal Care,Lux,Lux Body Wash,A2-S5,61,148,2023-04-30,OK,Partial,Correct,Perfect,142.62
AUD906659,2021-11-15,Riyadh,Thadiq,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S3,47,161,2022-01-24,OK,Yes,Correct,Perfect,242.55
AUD260986,2021-06-05,Makkah,Jeddah,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S4,135,140,2022-01-21,Expired,Yes,Correct,Minor Issues,3.7
AUD386749,2021-05-31,Tabuk,Al Bidaa,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S2,55,156,2022-04-24,OK,Yes,Correct,Perfect,183.64
AUD321287,2020-07-26,Qassim,Al Badayea,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S2,44,81,2020-09-06,OK,Partial,Correct,Minor Issues,84.09
AUD747663,2022-12-29,Makkah,Taif,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S2,82,52,2023-08-05,Damaged,Yes,Correct,Perfect,-36.59
AUD436860,2023-12-13,Tabuk,Haql,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S1,31,136,2024-10-25,OK,Yes,Correct,Perfect,338.71
AUD364148,2024-05-08,Al Bahah,Al Bahah,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S2,141,20,2024-08-29,OK,No,Correct,Minor Issues,-85.82
AUD851888,2021-11-24,Madinah,Al Ula,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S1,75,181,2022-06-03,OK,Yes,Correct,Perfect,141.33
AUD601054,2022-12-11,Tabuk,Haql,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S5,127,24,2023-08-20,OK,Yes,Correct,Minor Issues,-81.1
AUD785508,2022-10-04,Qassim,Al Badayea,Nestlé,Confectionery,KitKat,KitKat 4-finger,A2-S1,98,134,2023-06-14,OK,Yes,Correct,Perfect,36.73
AUD402855,2021-09-17,Eastern Province,Qatif,Nestlé,Dairy,Nido,Nido 900g,A1-S1,62,79,2022-05-16,Near Expiry,Yes,Incorrect,Perfect,27.42
AUD445624,2020-06-23,Najran,Thar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S3,39,76,2021-02-27,OK,Yes,Correct,Minor Issues,94.87
AUD127520,2021-02-16,Eastern Province,Qatif,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S5,44,139,2022-02-03,OK,Yes,Correct,Perfect,215.91
AUD186819,2023-07-08,Northern Borders,Arar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S5,103,86,2024-05-11,Damaged,Yes,Correct,Perfect,-16.5
AUD632319,2022-09-23,Tabuk,Duba,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S3,125,36,2023-06-11,OK,Yes,Correct,Perfect,-71.2
AUD522675,2022-08-11,Najran,Sharurah,PepsiCo,Snacks,Lays,Lays Classic 40g,A6-S2,109,92,2023-03-08,Damaged,Yes,Correct,Perfect,-15.6
AUD822632,2022-04-20,Najran,Hubuna,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S4,148,94,2022-07-22,OK,Yes,Correct,Perfect,-36.49
AUD117410,2023-05-28,Najran,Sharurah,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S1,149,110,2023-12-09,OK,Yes,Correct,Perfect,-26.17
AUD136648,2020-01-13,Tabuk,Tayma,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S4,137,152,2020-03-19,Damaged,Yes,Correct,Perfect,10.95
AUD364464,2022-06-20,Eastern Province,Ras Tanura,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S3,177,102,2023-04-30,OK,Yes,Correct,Minor Issues,-42.37
AUD409220,2024-12-05,Asir,Sarat Abidah,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S4,163,194,2025-02-26,OK,Yes,Correct,Perfect,19.02
AUD122744,2020-11-16,Makkah,Taif,Nestlé,Beverages,Milo,Milo 400g,A4-S5,125,199,2021-06-12,OK,Yes,Correct,Minor Issues,59.2
AUD296351,2024-12-10,Tabuk,Umluj,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A2-S3,197,102,2025-07-25,OK,Yes,Correct,Perfect,-48.22
AUD781438,2020-05-12,Jazan,Al Dayer,Unilever,Personal Care,Lux,Lux Body Wash,A6-S5,128,49,2020-10-05,OK,Yes,Correct,Perfect,-61.72
AUD658310,2021-02-03,Al Bahah,Baljurashi,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S5,31,116,2022-02-03,OK,Yes,Correct,Perfect,274.19
AUD815444,2025-04-03,Hail,Al Sulaimi,Nestlé,Confectionery,Quality,Quality Street Tin,A3-S2,132,98,2025-09-15,OK,Yes,Correct,Perfect,-25.76
AUD417401,2022-05-10,Asir,Sarat Abidah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S3,91,78,2023-01-17,OK,Partial,Correct,Minor Issues,-14.29
AUD232805,2025-01-12,Hail,Al Hazm,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S1,67,119,2025-11-07,OK,Yes,Correct,Minor Issues,77.61
AUD514233,2021-10-04,Northern Borders,Arar,Unilever,Personal Care,Lux,Lux Body Wash,A6-S4,40,188,2021-11-23,OK,Partial,Correct,Perfect,370.0
AUD795169,2020-10-02,Eastern Province,Dammam,PepsiCo,Snacks,Lays,Lays Classic 40g,A5-S4,125,71,2021-02-01,Expired,Yes,Incorrect,Perfect,-43.2
AUD727539,2021-07-07,Madinah,Mahd Al Thahab,Unilever,Personal Care,Lux,Lux Body Wash,A4-S1,79,199,2022-04-07,Damaged,Yes,Correct,Perfect,151.9
AUD101085,2022-11-05,Makkah,Taif,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S4,41,182,2023-07-05,Damaged,Yes,Correct,Minor Issues,343.9
