Date,City,Location,Branch,Store Name,Category,Subcategory,Brand,Product,Units Sold,Sales,Expenses,OSA,Classification,Waste,Waste Reason,Lost from Waste,Salvageable
1/19/2024,Medina,Al Madinah,Branch F,Store F,Bakery,Bread,Brand D,Brown Bread,3,40.1646,28,0.806550281,MT,0,,0,0.00%
1/19/2024,Mecca,Al Aziziyah,Branch Q,Store Q,Snacks,Cookies,Brand B,Biscuits Chocolat,2,4.5976,3,0.828892741,DS,0,,0,0.00%
1/19/2024,Jeddah,Al Hamra,Branch R,Store R,Frozen Foods,Ready Meals,Brand H,Frozen Pizza Vegetarian,15,128.926,98,0.644062971,DS,0,,0,0.00%
1/19/2024,Medina,Al Qiblatayn,Branch Q,Store Q,Bakery,Bread,Brand C,Brown Bread,54.56326777,212.6410569,208.4625587,0.179185652,DS,0,,0,0.00%
1/19/2024,Riyadh,Al Nakheel,Branch Q,Store Q,Snacks,Chips,Brand I,Potato Chips Vinegar,46.76928914,342.8537304,244.6669177,0.591073767,DS,0,,0,0.00%
1/19/2024,Riyadh,Al Nakheel,Branch U,Store U,Beverages,Water,Brand G,Mineral Water 500ml,3,24.7261,18,0.412143005,WS,0,,0,0.00%
1/19/2024,Dammam,Al Faisaliyah,Branch H,Store H,Beverages,Juice,Brand H,Orange Juice 1L,2,8.3986,6,0.196098121,DS,0,,0,0.00%
1/19/2024,Medina,Al Qiblatayn,Branch A,Store A,Dairy,Milk,Brand J,Full Fat Milk 1L,3.201508701,15.65081198,15.39002352,0.641443685,SS,0,,0,0.00%
1/19/2024,Dammam,Al Faisaliyah,Branch H,Store H,Frozen Foods,Frozen Meat,Brand I,Chicken Nuggets,7.799361331,191.59877,273.3633153,0.094014057,DS,0,,0,0.00%
1/19/2024,Dammam,Al Faisaliyah,Branch H,Store H,Dairy,Milk,Brand A,Skimmed Milk 1L,8,173.8058,109,0.409854282,DS,0,,0,0.00%
1/19/2024,Dammam,Al Khobar,Branch Y,Store Y,Dairy,Yogurt,Brand H,Yogurt Cup Flavored,3,62.3077,48,0.491271091,MT,0,,0,0.00%
1/20/2024,Medina,Al Madinah,Branch Z,Store Z,Beverages,Soft Drinks,Brand C,Seven Up Can 330ml,11.22787877,146.5903521,143.3293784,0.171272487,MT,0,,0,0.00%
1/20/2024,Medina,Al Qiblatayn,Branch F,Store F,Bakery,Pastry,Brand F,Muffin Plain,34.70515802,494.8700036,291.728279,0.342355696,MT,32,Product Expired,580.752,0.00%
1/20/2024,Medina,Al Madinah,Branch O,Store O,Frozen Foods,Desserts,Brand A,Ice Cream Vanilla,15,386.20152,253,0.266002685,DS,0,,0,0.00%
1/20/2024,Medina,Al Madinah,Branch N,Store N,Frozen Foods,Ready Meals,Brand E,Frozen Kebbeh,12,284.52384,188,0.166491898,MT,0,,0,0.00%
1/20/2024,Medina,Al Qiblatayn,Branch J,Store J,Frozen Foods,Frozen Meat,Brand I,Hamburger,21.99028003,918.0225993,460.625616,0.64479643,MT,0,,0,0.00%
1/20/2024,Jeddah,Al Andalus,Branch N,Store N,Snacks,Chips,Brand A,Potato Chips Salts,5,123.65496,91,0.46809011,MT,0,,0,0.00%
1/20/2024,Jeddah,Al Andalus,Branch Q,Store Q,Bakery,Pastry,Brand C,Croissant Chocolat,13.63901213,254.2381737,356.6397763,0.393655056,DS,0,,0,0.00%
1/20/2024,Dammam,Al Faisaliyah,Branch B,Store B,Snacks,Chocolate,Brand E,Chocolat Waffer,8,286.1208,224,0.558665287,DS,0,,0,0.00%
1/20/2024,Medina,Al Qiblatayn,Branch C,Store C,Frozen Foods,Desserts,Brand G,Ice Cream Vanilla,5,12.93912,9,0.748112445,SS,0,,0,0.00%
1/20/2024,Medina,Al Qiblatayn,Branch L,Store L,Bakery,Pastry,Brand F,Muffin Chocolate,33.94532419,253.673282,468.4429405,0.311751933,WS,24,Product Expired,420.0783673,0.00%
1/20/2024,Riyadh,Olaya,Branch E,Store E,Frozen Foods,Desserts,Brand C,Ice Cream Vanilla,44.24756131,885.5756904,591.3995544,0.185556749,DS,0,,0,0.00%
1/20/2024,Medina,Al Qiblatayn,Branch P,Store P,Snacks,Chocolate,Brand C,Chocolat Waffer,52.52402567,656.8274014,699.613076,0.364489855,WS,0,,0,0.00%
1/20/2024,Riyadh,Olaya,Branch E,Store E,Bakery,Pastry,Brand H,Croissant Zaatar,6,43.6068,30,0.561852903,DS,0,,0,0.00%
1/21/2024,Medina,Al Qiblatayn,Branch F,Store F,Dairy,Milk,Brand A,Skimmed Milk 1L,21,648.77206,474,0.640330557,MT,0,,0,0.00%
1/21/2024,Riyadh,Olaya,Branch K,Store K,Frozen Foods,Desserts,Brand A,Ice Cream Strawberry,12,372.18818,255,0.602277857,WS,0,,0,0.00%
1/21/2024,Dammam,Al Shati,Branch X,Store X,Frozen Foods,Frozen Meat,Brand F,Chicken Nuggets,5.20856457,185.7283886,185.1688313,0.27240943,WS,0,,0,0.00%
1/21/2024,Jeddah,Al Andalus,Branch J,Store J,Bakery,Pastry,Brand F,Muffin Chocolate,44.09254766,197.434043,190.5955859,0.258250901,MT,31,Product Expired,194.6041034,0.00%
1/21/2024,Medina,Al Madinah,Branch C,Store C,Frozen Foods,Desserts,Brand J,Ice Cream Vanilla,43.31658374,326.6901046,536.790642,0.702511804,SS,0,,0,0.00%
1/21/2024,Dammam,Al Faisaliyah,Branch X,Store X,Frozen Foods,Frozen Meat,Brand B,Chicken Nuggets,2,6.7192,5,0.98590142,WS,0,,0,0.00%
1/22/2024,Jeddah,Al Rawdah,Branch I,Store I,Snacks,Chocolate,Brand J,Chocolat Waffer,4.007850293,68.8078486,68.46162878,0.528778179,MT,0,,0,0.00%
1/22/2024,Riyadh,Al Malaz,Branch X,Store X,Bakery,Pastry,Brand C,Croissant Zaatar,11.24992435,284.4574501,212.5113589,0.690083582,WS,0,,0,0.00%
1/22/2024,Jeddah,Al Hamra,Branch B,Store B,Beverages,Soft Drinks,Brand B,Pepsi Can 330ml,20,657.91604,416,0.098643564,DS,0,,0,0.00%
1/22/2024,Jeddah,Al Rawdah,Branch K,Store K,Beverages,Soft Drinks,Brand E,Pepsi Can 330ml,22,79.34248,63,0.108697749,WS,0,,0,0.00%
1/22/2024,Mecca,Al Awali,Branch Y,Store Y,Snacks,Chocolate,Brand J,Chocolat with Nuts,4.150633357,34.93101556,21.70421304,0.373114127,MT,0,,0,0.00%
1/22/2024,Dammam,Al Faisaliyah,Branch D,Store D,Snacks,Cookies,Brand G,Biscuits Vanilla,22,666.99956,487,0.860904591,SS,0,,0,0.00%
1/22/2024,Dammam,Al Shati,Branch U,Store U,Frozen Foods,Ready Meals,Brand E,Frozen Kebbeh,9,297.80448,201,0.649239419,WS,0,,0,0.00%
1/23/2024,Medina,Al Qiblatayn,Branch X,Store X,Frozen Foods,Ready Meals,Brand B,Frozen Pizza Cheese,16,506.97036,377,0.973048595,WS,0,,0,0.00%
1/23/2024,Mecca,Al Aziziyah,Branch I,Store I,Bakery,Pastry,Brand I,Croissant Cheese,11.16632296,715.5572306,307.4968123,0.665384296,MT,0,,0,0.00%
1/23/2024,Mecca,Al Awali,Branch D,Store D,Snacks,Cookies,Brand B,Biscuits Chocolat,16,135.24576,85,0.65127426,SS,0,,0,0.00%
1/23/2024,Medina,Al Qiblatayn,Branch L,Store L,Snacks,Chocolate,Brand B,Chocolat with Nuts,11,220.8141,157,0.293401809,WS,0,,0,0.00%
1/23/2024,Jeddah,Al Hamra,Branch N,Store N,Frozen Foods,Ready Meals,Brand A,Frozen Pizza Vegetarian,11,382.63446,276,0.204333985,MT,0,,0,0.00%
1/23/2024,Jeddah,Al Rawdah,Branch L,Store L,Dairy,Cheese,Brand E,Cheddar Cheese,17,534.50358,371,0.62144057,WS,0,,0,0.00%
1/23/2024,Riyadh,Al Malaz,Branch M,Store M,Beverages,Soft Drinks,Brand H,Pepsi Can 330ml,3,6.53172,5,0.820224408,SS,0,,0,0.00%
1/23/2024,Dammam,Al Shati,Branch L,Store L,Dairy,Cheese,Brand H,Cheddar Cheese,20,201.8874,130,0.290173273,WS,0,,0,0.00%
1/24/2024,Medina,Al Madinah,Branch N,Store N,Beverages,Juice,Brand C,Apple Juice 1L,31.6872683,202.6787067,95.36553323,0.089627505,MT,0,,0,0.00%
1/24/2024,Medina,Al Qiblatayn,Branch R,Store R,Dairy,Milk,Brand E,Full Fat Milk 1L,9,169.6928,132,0.922188504,DS,0,,0,0.00%
1/24/2024,Dammam,Al Khobar,Branch P,Store P,Bakery,Pastry,Brand D,Croissant Chocolat,20,746.824,566,0.688222173,WS,0,,0,0.00%
1/24/2024,Dammam,Al Shati,Branch O,Store O,Snacks,Chips,Brand F,Potato Chips Salts,18.39253236,186.9635857,134.9365124,0.89038443,DS,0,,0,0.00%
1/24/2024,Medina,Al Madinah,Branch P,Store P,Dairy,Milk,Brand J,Full Fat Milk 1L,26.36955933,546.3849968,259.4082186,0.510484897,WS,0,,0,0.00%
1/24/2024,Medina,Al Qiblatayn,Branch T,Store T,Snacks,Chips,Brand D,Potato Chips Ketchup,2,31.7504,23,0.112841448,WS,0,,0,0.00%
1/24/2024,Jeddah,Al Rawdah,Branch P,Store P,Snacks,Chips,Brand E,Potato Chips Salts,23,498.4056,320,0.888425729,WS,0,,0,0.00%
1/25/2024,Dammam,Al Shati,Branch H,Store H,Bakery,Pastry,Brand A,Muffin Plain,7,130.46774,102,0.55407829,DS,0,,0,0.00%
1/25/2024,Mecca,Al Awali,Branch F,Store F,Dairy,Cheese,Brand H,Cheddar Cheese,2,33.87912,27,0.713931593,MT,0,,0,0.00%
1/25/2024,Riyadh,Al Nakheel,Branch H,Store H,Frozen Foods,Ready Meals,Brand F,Frozen Kebbeh,15.26612726,261.0770217,314.7799496,0.926724014,DS,0,,0,0.00%
1/25/2024,Mecca,Al Aziziyah,Branch X,Store X,Beverages,Soft Drinks,Brand J,Pepsi Can 330ml,11.22140655,97.86526625,43.9613819,0.827577013,WS,0,,0,0.00%
1/25/2024,Riyadh,Al Malaz,Branch I,Store I,Beverages,Juice,Brand J,Apple Juice 1L,74.00664716,105.3886428,94.00090408,0.973862777,MT,0,,0,0.00%
1/25/2024,Dammam,Al Shati,Branch B,Store B,Snacks,Chocolate,Brand E,Chocolat Waffer,16,429.96536,299,0.427183282,DS,0,,0,0.00%
1/25/2024,Mecca,Al Awali,Branch O,Store O,Beverages,Soft Drinks,Brand B,Pepsi Can 330ml,25,679.575,489,0.703927401,DS,0,,0,0.00%
1/25/2024,Mecca,Al Aziziyah,Branch F,Store F,Dairy,Cheese,Brand D,Gouda Cheese,6,16.38032,13,0.026842286,MT,0,,0,0.00%
1/25/2024,Riyadh,Al Malaz,Branch Z,Store Z,Frozen Foods,Frozen Meat,Brand I,Hamburger,61.6248639,1796.031857,1196.368477,0.532472762,MT,0,,0,0.00%
1/25/2024,Dammam,Al Shati,Branch F,Store F,Beverages,Juice,Brand E,Orange Juice 1L,9,84.49116,57,0.849043696,MT,12,Damaged Item,120.0442718,73.03%
1/26/2024,Riyadh,Olaya,Branch Z,Store Z,Bakery,Pastry,Brand E,Croissant Zaatar,7,186.2238,146,0.85325126,MT,0,,0,0.00%
1/26/2024,Jeddah,Al Rawdah,Branch O,Store O,Dairy,Cheese,Brand J,Cheddar Cheese,14.39374294,707.8868336,658.7462524,0.003350624,DS,0,,0,0.00%
1/26/2024,Mecca,Al Awali,Branch H,Store H,Beverages,Water,Brand H,Water Gallon 5L,10,163.8336,105,0.252486115,DS,0,,0,0.00%
1/26/2024,Medina,Al Qiblatayn,Branch F,Store F,Dairy,Yogurt,Brand B,Yogurt Cup Plain,2,19.76604,14,0.83007231,MT,3,Damaged Item,33.61571429,83.30%
1/26/2024,Jeddah,Al Hamra,Branch O,Store O,Beverages,Water,Brand C,Mineral Water 500ml,86.52809503,586.9628443,358.9447727,0.577127042,DS,0,,0,0.00%
1/26/2024,Medina,Al Qiblatayn,Branch Q,Store Q,Frozen Foods,Ready Meals,Brand D,Frozen Pizza Cheese,17,105.00756,63,0.078694256,DS,0,,0,0.00%
1/26/2024,Dammam,Al Shati,Branch X,Store X,Bakery,Pastry,Brand H,Croissant Zaatar,4,35.53872,24,0.16849111,WS,0,,0,0.00%
1/26/2024,Dammam,Al Faisaliyah,Branch G,Store G,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Vegetarian,21.21818957,83.16280246,49.23844584,0.16489422,WS,0,,0,0.00%
1/27/2024,Riyadh,Olaya,Branch O,Store O,Snacks,Chocolate,Brand G,Chocolat Waffer,16,333.59572,204,0.27793559,DS,0,,0,0.00%
1/27/2024,Dammam,Al Faisaliyah,Branch I,Store I,Frozen Foods,Ready Meals,Brand D,Frozen Pizza Cheese,3,58.12138,40,0.796480333,MT,0,,0,0.00%
1/27/2024,Mecca,Al Awali,Branch B,Store B,Beverages,Water,Brand B,Water Gallon 5L,19,664.19606,484,0.359876343,DS,0,,0,0.00%
1/27/2024,Medina,Al Qiblatayn,Branch H,Store H,Frozen Foods,Ready Meals,Brand F,Frozen Pizza Cheese,25.18781413,431.7388602,232.80873,0.694510987,DS,0,,0,0.00%
1/27/2024,Dammam,Al Shati,Branch O,Store O,Beverages,Juice,Brand J,Apple Juice 1L,25.30666144,1282.509541,739.7920868,0.773798874,DS,0,,0,0.00%
1/27/2024,Dammam,Al Faisaliyah,Branch S,Store S,Bakery,Pastry,Brand A,Muffin Plain,3,37.77464,25,0.494918267,SS,0,,0,0.00%
1/27/2024,Mecca,Al Awali,Branch F,Store F,Beverages,Water,Brand D,Mineral Water 1L,25,638.51646,390,0.614400448,MT,0,,0,0.00%
1/27/2024,Riyadh,Olaya,Branch B,Store B,Snacks,Chips,Brand B,Potato Chips Ketchup,8,229.1126,167,0.932098408,DS,0,,0,0.00%
1/28/2024,Medina,Al Madinah,Branch Q,Store Q,Snacks,Chips,Brand D,Potato Chips Ketchup,13,117.9992,78,0.890715071,DS,0,,0,0.00%
1/28/2024,Riyadh,Al Nakheel,Branch E,Store E,Beverages,Soft Drinks,Brand A,Seven Up Can 330ml,7,194.49496,133,0.378664657,DS,0,,0,0.00%
1/28/2024,Riyadh,Al Nakheel,Branch I,Store I,Bakery,Pastry,Brand G,Muffin Chocolate,8,154.34848,98,0.034767939,MT,13,Product Expired,285.0185,0.00%
1/28/2024,Medina,Al Madinah,Branch H,Store H,Dairy,Yogurt,Brand B,Yogurt Cup Plain,3,46.69544,35,0.959540552,DS,3,Packaging Defect,56.85321429,66.16%
1/28/2024,Mecca,Al Awali,Branch A,Store A,Snacks,Chocolate,Brand D,Chocolat Waffer,15,170.63112,131,0.293077669,SS,0,,0,0.00%
1/28/2024,Jeddah,Al Rawdah,Branch Z,Store Z,Bakery,Pastry,Brand F,Croissant Chocolat,41.2586389,560.6209947,518.6934495,0.519266144,MT,10,Wrong Store,194.1329004,0.00%
1/28/2024,Jeddah,Al Rawdah,Branch Z,Store Z,Snacks,Cookies,Brand I,Biscuits Chocolat,38.97040874,544.2071393,227.1678358,0.144263842,MT,0,,0,0.00%
1/29/2024,Medina,Al Madinah,Branch C,Store C,Dairy,Cheese,Brand A,Gouda Cheese,25,289.7532,183,0.501576294,SS,0,,0,0.00%
1/29/2024,Riyadh,Olaya,Branch G,Store G,Frozen Foods,Frozen Meat,Brand G,Chicken Tender,23,597.8952,387,0.991549847,WS,0,,0,0.00%
1/29/2024,Mecca,Al Awali,Branch K,Store K,Dairy,Yogurt,Brand D,Yogurt Cup Flavored,9,82.6029,50,0.045606252,WS,0,,0,0.00%
1/30/2024,Dammam,Al Shati,Branch X,Store X,Beverages,Water,Brand F,Mineral Water 1L,36.43853325,936.7540938,413.0163498,0.530215967,WS,0,,0,0.00%
1/30/2024,Medina,Al Madinah,Branch A,Store A,Bakery,Pastry,Brand E,Muffin Chocolate,4,103.63708,63,0.684108115,SS,0,,0,0.00%
1/30/2024,Mecca,Al Aziziyah,Branch L,Store L,Beverages,Water,Brand F,Mineral Water 500ml,35.28667081,3495.655723,911.2204446,0.721400921,WS,0,,0,0.00%
1/30/2024,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand A,Croissant Zaatar,22,97.957,70,0.30035148,WS,0,,0,0.00%
1/30/2024,Medina,Al Madinah,Branch I,Store I,Bakery,Pastry,Brand I,Muffin Plain,42.85585641,484.1250551,266.0683869,0.201124788,MT,0,,0,0.00%
1/30/2024,Jeddah,Al Rawdah,Branch T,Store T,Frozen Foods,Ready Meals,Brand D,Frozen Kebbeh,23,834.16676,593,0.906638662,WS,0,,0,0.00%
1/30/2024,Jeddah,Al Andalus,Branch X,Store X,Snacks,Chips,Brand D,Potato Chips Salts,17,130.36492,84,0.59623963,WS,0,,0,0.00%
1/30/2024,Dammam,Al Shati,Branch W,Store W,Bakery,Pastry,Brand A,Muffin Plain,13,338.56552,242,0.926396732,MT,0,,0,0.00%
1/30/2024,Riyadh,Al Nakheel,Branch A,Store A,Frozen Foods,Ready Meals,Brand J,Frozen Pizza Vegetarian,26.78548038,534.045428,758.8936221,0.047361426,SS,0,,0,0.00%
1/31/2024,Jeddah,Al Hamra,Branch E,Store E,Bakery,Pastry,Brand J,Muffin Chocolate,57.235861,496.4176523,473.7819912,0.749532256,DS,0,,0,0.00%
1/31/2024,Medina,Al Madinah,Branch R,Store R,Beverages,Soft Drinks,Brand G,Seven Up Can 330ml,3,32.75148,22,0.967199526,DS,0,,0,0.00%
1/31/2024,Riyadh,Olaya,Branch E,Store E,Bakery,Bread,Brand C,Brown Bread,16.38913434,815.3030329,311.1002259,0.797650749,DS,0,,0,0.00%
1/31/2024,Riyadh,Olaya,Branch W,Store W,Frozen Foods,Desserts,Brand J,Ice Cream Vanilla,5.952229291,52.31285165,81.32340359,0.06053929,MT,0,,0,0.00%
1/31/2024,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand B,Muffin Plain,25,736.28978,560,0.071899287,WS,16,Product Expired,487.6494942,0.00%
1/31/2024,Mecca,Al Aziziyah,Branch H,Store H,Dairy,Yogurt,Brand E,Yogurt Cup Plain,19,596.5052,374,0.588900181,DS,0,,0,0.00%
1/31/2024,Riyadh,Olaya,Branch O,Store O,Bakery,Pastry,Brand I,Croissant Zaatar,35.12335254,946.4106309,253.5217584,0.439576897,DS,0,,0,0.00%
2/1/2024,Medina,Al Qiblatayn,Branch G,Store G,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,49.98715719,306.3468264,121.5689448,0.473103949,WS,0,,0,0.00%
2/1/2024,Riyadh,Al Malaz,Branch U,Store U,Dairy,Cheese,Brand I,Gouda Cheese,9.183176235,26.47429311,31.21759569,0.188728099,WS,0,,0,0.00%
2/1/2024,Dammam,Al Khobar,Branch P,Store P,Snacks,Cookies,Brand E,Biscuits Chocolat,25,839.0496,521,0.901637074,WS,0,,0,0.00%
2/1/2024,Medina,Al Madinah,Branch X,Store X,Dairy,Cheese,Brand H,Cheddar Cheese,16,390.6384,288,0.407822424,WS,0,,0,0.00%
2/1/2024,Medina,Al Qiblatayn,Branch E,Store E,Bakery,Pastry,Brand E,Muffin Plain,19,274.90848,182,0.719857142,DS,0,,0,0.00%
2/1/2024,Dammam,Al Khobar,Branch X,Store X,Frozen Foods,Desserts,Brand B,Ice Cream Strawberry,6,167.71584,121,0.05071472,WS,0,,0,0.00%
2/1/2024,Medina,Al Qiblatayn,Branch E,Store E,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,16,598.94688,464,0.348325953,DS,0,,0,0.00%
2/1/2024,Medina,Al Qiblatayn,Branch X,Store X,Frozen Foods,Ready Meals,Brand C,Frozen Pizza Vegetarian,8.995855434,63.36632438,47.1576679,0.942847138,WS,0,,0,0.00%
2/1/2024,Dammam,Al Khobar,Branch D,Store D,Dairy,Milk,Brand I,Skimmed Milk 1L,15.84969235,72.34067614,27.55466812,0.646190257,SS,0,,0,0.00%
2/1/2024,Jeddah,Al Hamra,Branch F,Store F,Beverages,Water,Brand A,Mineral Water 500ml,12,379.49568,295,0.111540972,MT,0,,0,0.00%
2/1/2024,Medina,Al Madinah,Branch O,Store O,Snacks,Cookies,Brand E,Biscuits Chocolat,14,465.2544,292,0.959751095,DS,0,,0,0.00%
2/1/2024,Medina,Al Madinah,Branch N,Store N,Beverages,Water,Brand E,Mineral Water 500ml,17,594.54528,375,0.883212105,MT,0,,0,0.00%
2/1/2024,Jeddah,Al Hamra,Branch S,Store S,Snacks,Chocolate,Brand D,Chocolat with Nuts,13,178.03968,130,0.066733735,SS,0,,0,0.00%
2/1/2024,Jeddah,Al Rawdah,Branch W,Store W,Frozen Foods,Desserts,Brand C,Ice Cream Strawberry,32.94846551,935.3706713,1056.506227,0.577036621,MT,0,,0,0.00%
2/1/2024,Mecca,Al Aziziyah,Branch X,Store X,Beverages,Water,Brand J,Mineral Water 500ml,3.902622777,58.57789051,40.40103639,0.169412128,WS,0,,0,0.00%
2/2/2024,Jeddah,Al Andalus,Branch Q,Store Q,Dairy,Milk,Brand F,Skimmed Milk 1L,5.372875542,113.1035181,127.3987049,0.552531313,DS,1,Damaged Item,31.62428571,33.02%
2/2/2024,Medina,Al Madinah,Branch Z,Store Z,Bakery,Pastry,Brand H,Croissant Chocolat,28,869.6618,574,0.218089032,MT,0,,0,0.00%
2/2/2024,Riyadh,Olaya,Branch I,Store I,Dairy,Yogurt,Brand D,Yogurt Cup Flavored,9,138.09376,109,0.771744331,MT,0,,0,0.00%
2/2/2024,Riyadh,Olaya,Branch Z,Store Z,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Cheese,41.66280612,1034.906734,501.477948,0.235719127,MT,0,,0,0.00%
2/2/2024,Jeddah,Al Hamra,Branch X,Store X,Beverages,Juice,Brand D,Carrot Juice 1L,7,106.27022,65,0.504245651,WS,0,,0,0.00%
2/2/2024,Mecca,Al Aziziyah,Branch V,Store V,Snacks,Cookies,Brand C,Biscuits Strawberry,19.34382497,1030.352412,390.6750024,0.825001723,SS,0,,0,0.00%
2/2/2024,Riyadh,Al Malaz,Branch P,Store P,Dairy,Yogurt,Brand A,Yogurt Cup Flavored,21,220.22364,156,0.663302216,WS,0,,0,0.00%
2/3/2024,Riyadh,Al Nakheel,Branch Q,Store Q,Snacks,Chocolate,Brand A,Chocolat Waffer,19,384.794,302,0.044027958,DS,0,,0,0.00%
2/3/2024,Medina,Al Qiblatayn,Branch L,Store L,Beverages,Soft Drinks,Brand C,Pepsi Can 330ml,30.03322557,482.9264517,551.9940758,0.294133008,WS,0,,0,0.00%
2/3/2024,Riyadh,Al Malaz,Branch U,Store U,Dairy,Yogurt,Brand C,Yogurt Cup Flavored,42.11471773,496.0535914,419.74037,0.764102758,WS,0,,0,0.00%
2/3/2024,Medina,Al Madinah,Branch V,Store V,Frozen Foods,Ready Meals,Brand H,Frozen Kebbeh,6,104.491,74,0.036924471,SS,0,,0,0.00%
2/4/2024,Medina,Al Madinah,Branch S,Store S,Beverages,Water,Brand H,Water Gallon 5L,3,81.38784,55,0.01704525,SS,0,,0,0.00%
2/4/2024,Dammam,Al Faisaliyah,Branch W,Store W,Beverages,Juice,Brand I,Orange Juice 1L,16.21370271,231.6127872,82.32017646,0.322393357,MT,0,,0,0.00%
2/4/2024,Riyadh,Olaya,Branch D,Store D,Frozen Foods,Ready Meals,Brand D,Frozen Kebbeh,10,19.19742,14,0.028025769,SS,0,,0,0.00%
2/4/2024,Jeddah,Al Hamra,Branch X,Store X,Frozen Foods,Frozen Meat,Brand G,Chicken Tender,22,197.79738,143,0.320717818,WS,0,,0,0.00%
2/4/2024,Dammam,Al Khobar,Branch I,Store I,Snacks,Chips,Brand E,Potato Chips Salts,24,54.23238,41,0.793191845,MT,0,,0,0.00%
2/4/2024,Mecca,Al Aziziyah,Branch B,Store B,Beverages,Soft Drinks,Brand B,Mirinda Can 330ml,22,156.66078,112,0.528171999,DS,0,,0,0.00%
2/4/2024,Jeddah,Al Rawdah,Branch F,Store F,Frozen Foods,Ready Meals,Brand J,Frozen Pizza Cheese,31.17000803,356.3481041,269.2429549,0.107653873,MT,0,,0,0.00%
2/4/2024,Jeddah,Al Rawdah,Branch V,Store V,Bakery,Bread,Brand H,White Bread,28,83.21262,58,0.714905768,SS,0,,0,0.00%
2/4/2024,Jeddah,Al Hamra,Branch P,Store P,Bakery,Pastry,Brand A,Muffin Plain,16,180.94086,125,0.588160828,WS,0,,0,0.00%
2/4/2024,Dammam,Al Shati,Branch O,Store O,Frozen Foods,Frozen Meat,Brand E,Chicken Nuggets,3,9.54516,8,0.603123389,DS,0,,0,0.00%
2/4/2024,Mecca,Al Awali,Branch Z,Store Z,Dairy,Milk,Brand A,Full Fat Milk 1L,12,429.81066,278,0.68679225,MT,0,,0,0.00%
2/4/2024,Medina,Al Madinah,Branch F,Store F,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,15,254.73684,178,0.57850121,MT,0,,0,0.00%
2/4/2024,Riyadh,Al Malaz,Branch C,Store C,Frozen Foods,Ready Meals,Brand F,Frozen Kebbeh,73.29295168,2662.839242,1074.583018,0.298613309,SS,0,,0,0.00%
2/5/2024,Jeddah,Al Rawdah,Branch R,Store R,Dairy,Milk,Brand E,Full Fat Milk 1L,4,75.3948,51,0.46317861,DS,0,,0,0.00%
2/5/2024,Medina,Al Madinah,Branch T,Store T,Snacks,Cookies,Brand G,Biscuits Strawberry,9,132.95672,81,0.276238178,WS,0,,0,0.00%
2/5/2024,Medina,Al Qiblatayn,Branch I,Store I,Frozen Foods,Ready Meals,Brand I,Frozen Pizza Vegetarian,44.37499098,2130.223965,1139.335953,0.701590389,MT,0,,0,0.00%
2/5/2024,Riyadh,Al Nakheel,Branch M,Store M,Bakery,Pastry,Brand G,Croissant Zaatar,13,144.54024,91,0.654120096,SS,15,Incorrect Labeling,172.2904959,48.19%
2/5/2024,Riyadh,Al Nakheel,Branch B,Store B,Frozen Foods,Frozen Meat,Brand A,Hamburger,28,109.28424,74,0.3923911,DS,0,,0,0.00%
2/5/2024,Dammam,Al Faisaliyah,Branch U,Store U,Bakery,Bread,Brand C,White Bread,51.17393095,359.8116178,252.5725087,0.202429331,WS,0,,0,0.00%
2/5/2024,Mecca,Al Awali,Branch Y,Store Y,Dairy,Cheese,Brand C,Cheddar Cheese,40.06736788,384.9207123,373.6707246,0.011119231,MT,0,,0,0.00%
2/5/2024,Riyadh,Olaya,Branch C,Store C,Snacks,Chips,Brand A,Potato Chips Ketchup,3,66.13256,50,0.684999677,SS,0,,0,0.00%
2/5/2024,Jeddah,Al Andalus,Branch G,Store G,Beverages,Juice,Brand H,Orange Juice 1L,22,672.63976,430,0.705090221,WS,0,,0,0.00%
2/5/2024,Mecca,Al Awali,Branch H,Store H,Bakery,Pastry,Brand F,Muffin Plain,16.55293821,302.8458878,131.951714,0.18626898,DS,17,Wrong Store,158.4548544,0.00%
2/6/2024,Jeddah,Al Andalus,Branch P,Store P,Snacks,Chocolate,Brand G,Chocolat with Nuts,22,477.92432,335,0.850497186,WS,0,,0,0.00%
2/6/2024,Mecca,Al Aziziyah,Branch V,Store V,Bakery,Bread,Brand B,White Bread,28,1067.8493,843,0.169412009,SS,20,Damaged Item,780.9341085,22.88%
2/6/2024,Riyadh,Al Malaz,Branch M,Store M,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,70.93981866,625.1171541,728.1441906,0.079743628,SS,0,,0,0.00%
2/6/2024,Medina,Al Madinah,Branch L,Store L,Snacks,Cookies,Brand G,Biscuits Strawberry,6,46.83504,32,0.787829064,WS,0,,0,0.00%
2/6/2024,Jeddah,Al Rawdah,Branch N,Store N,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,12,278.8224,221,0.951657608,MT,0,,0,0.00%
