Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD712611,21/01/2023,Asir,Muhayil,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S5,122,22,15/08/2023,OK,Yes,Correct,Perfect,-81.97
AUD839417,22/03/2025,Northern Borders,Al Wasita,Nestlé,Confectionery,Quality,Quality Street Tin,A5-S1,166,163,17/01/2026,Near Expiry,Yes,Correct,Perfect,-1.81
AUD212314,22/02/2022,Eastern Province,Hafr Al Batin,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S4,123,57,22/11/2022,OK,Yes,Correct,Perfect,-53.66
AUD733118,07/04/2020,Qassim,Unaizah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S3,32,170,11/05/2020,OK,Partial,Correct,Perfect,431.25
AUD845286,08/05/2024,Riyadh,Thadiq,Unilever,Personal Care,Lux,Lux Body Wash,A4-S3,21,154,04/09/2024,OK,Yes,Correct,Perfect,633.33
AUD736157,11/07/2023,Tabuk,Umluj,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S5,143,97,12/05/2024,OK,Yes,Correct,Perfect,-32.17
AUD791768,31/07/2021,Northern Borders,Al Uwayqilah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S5,66,191,23/09/2021,OK,Partial,Correct,Perfect,189.39
AUD986396,02/03/2025,Najran,Yadamah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,196,81,07/06/2025,OK,Partial,Correct,Perfect,-58.67
AUD255731,02/03/2024,Madinah,Mahd Al Thahab,Nestlé,Confectionery,Quality,Quality Street Tin,A2-S5,66,175,01/01/2025,Damaged,Yes,Correct,Perfect,165.15
AUD972649,03/09/2020,Hail,Hail,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S3,161,46,25/02/2021,OK,Yes,Correct,Minor Issues,-71.43
AUD540204,31/07/2020,Madinah,Madinah,Unilever,Personal Care,Lux,Lux Body Wash,A5-S2,79,35,09/12/2020,OK,Yes,Correct,Perfect,-55.7
AUD223674,19/08/2021,Qassim,Al Asyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S5,197,114,14/12/2021,OK,Yes,Correct,Perfect,-42.13
AUD558696,16/06/2024,Najran,Thar,Unilever,Personal Care,Lux,Lux Body Wash,A3-S1,143,157,16/08/2024,OK,Yes,Correct,Minor Issues,9.79
AUD796385,08/03/2023,Hail,Hail,Nestlé,Beverages,Milo,Milo 400g,A4-S1,60,110,03/05/2023,OK,Partial,Correct,Perfect,83.33
AUD856722,07/11/2024,Asir,Abha,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S5,55,47,31/08/2025,OK,Yes,Correct,Perfect,-14.55
AUD742219,12/11/2020,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S4,89,45,06/01/2021,OK,No,Correct,Minor Issues,-49.44
AUD284978,17/01/2025,Tabuk,Haql,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,92,175,02/07/2025,OK,Yes,Correct,Perfect,90.22
AUD437312,06/09/2020,Najran,Badr Al Janub,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S5,168,106,04/02/2021,OK,Yes,Correct,Perfect,-36.9
AUD797474,06/01/2022,Riyadh,Diriyah,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S3,72,29,03/12/2022,OK,Yes,Correct,Perfect,-59.72
AUD833794,30/03/2021,Eastern Province,Khobar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S1,27,41,28/02/2022,Near Expiry,Yes,Correct,Perfect,51.85
AUD563847,16/01/2023,Eastern Province,Khobar,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S1,28,140,08/06/2023,OK,Yes,Correct,Perfect,400
AUD165691,11/07/2021,Qassim,Unaizah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S2,20,189,08/05/2022,OK,Yes,Correct,Perfect,845
AUD728869,02/12/2024,Hail,Baqa,Unilever,Personal Care,Lux,Lux Body Wash,A2-S3,86,25,09/06/2025,OK,Yes,Correct,Minor Issues,-70.93
AUD927789,04/08/2021,Madinah,Al Henakiyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S4,62,162,01/07/2022,OK,Yes,Correct,Perfect,161.29
AUD931848,17/04/2021,Qassim,Al Asyah,Unilever,Personal Care,Dove,Dove Soap 90g,A6-S4,131,128,01/07/2021,Near Expiry,Yes,Correct,Perfect,-2.29
AUD827014,10/10/2023,Al Bahah,Al Makhwah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S4,171,27,05/05/2024,OK,Yes,Correct,Perfect,-84.21
AUD942636,21/01/2023,Hail,Al Hazm,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A2-S1,131,31,02/07/2023,OK,Yes,Correct,Perfect,-76.34
AUD832549,01/06/2022,Hail,Al Ghazalah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S5,149,17,28/04/2023,OK,Yes,Correct,Perfect,-88.59
AUD387871,14/01/2021,Hail,Al Makhrouq,Unilever,Personal Care,Lux,Lux Body Wash,A6-S5,191,99,25/02/2021,Damaged,Yes,Correct,Perfect,-48.17
AUD987947,16/07/2021,Northern Borders,Al Wasita,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S4,22,118,10/11/2021,OK,No,Incorrect,Perfect,436.36
AUD216897,26/04/2024,Northern Borders,Al Wasita,Nestlé,Dairy,Nido,Nido 900g,A3-S1,45,135,10/11/2024,Near Expiry,Yes,Incorrect,Perfect,200
AUD568518,10/03/2020,Eastern Province,Khobar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S5,189,110,11/04/2020,OK,Yes,Correct,Perfect,-41.8
AUD749527,16/10/2024,Northern Borders,Rafha,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S1,130,32,13/03/2025,OK,Yes,Correct,Minor Issues,-75.38
AUD553606,11/10/2024,Jazan,Baish,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S5,127,36,05/03/2025,OK,Yes,Correct,Minor Issues,-71.65
AUD144752,20/07/2022,Eastern Province,Ras Tanura,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S2,168,28,01/07/2023,OK,Yes,Correct,Perfect,-83.33
AUD359674,04/12/2021,Al Bahah,Al Bahah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S1,52,114,18/02/2022,OK,Yes,Correct,Minor Issues,119.23
AUD369080,07/08/2021,Makkah,Al Khurmah,PepsiCo,Snacks,Lays,Lays Classic 40g,A3-S4,94,137,17/09/2021,OK,Yes,Correct,Perfect,45.74
AUD531731,12/04/2024,Jazan,Sabya,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S3,72,101,29/09/2024,OK,Yes,Correct,Perfect,40.28
AUD837694,27/02/2023,Jazan,Abu Arish,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S3,133,42,28/09/2023,Expired,Partial,Correct,Perfect,-68.42
AUD547100,27/05/2021,Al Bahah,Al Bahah,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S4,149,108,08/02/2022,OK,Yes,Correct,Minor Issues,-27.52
AUD393314,21/07/2023,Najran,Badr Al Janub,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S2,62,90,15/04/2024,OK,Yes,Correct,Perfect,45.16
AUD663518,21/04/2024,Eastern Province,Dhahran,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S3,144,158,29/05/2024,OK,Yes,Correct,Perfect,9.72
AUD787028,14/06/2020,Madinah,Khaybar,Nestlé,Beverages,Milo,Milo 400g,A5-S4,197,164,08/10/2020,OK,Yes,Correct,Perfect,-16.75
AUD611390,21/07/2022,Najran,Thar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S5,94,198,16/01/2023,OK,Yes,Correct,Perfect,110.64
AUD904350,20/08/2022,Asir,Balqarn,Unilever,Personal Care,Lux,Lux Body Wash,A2-S1,73,58,15/10/2022,OK,Yes,Correct,Perfect,-20.55
AUD237979,30/12/2024,Makkah,Al Lith,Nestlé,Confectionery,KitKat,KitKat 4-finger,A5-S1,93,129,14/09/2025,OK,Yes,Correct,Perfect,38.71
AUD228024,28/12/2021,Qassim,Al Asyah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S3,47,153,20/09/2022,OK,Yes,Correct,Perfect,225.53
AUD418040,20/09/2021,Jazan,Al Aradah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S4,100,17,07/06/2022,Damaged,Yes,Correct,Perfect,-83
AUD784464,28/12/2022,Najran,Hubuna,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S1,62,52,12/09/2023,OK,Yes,Correct,Perfect,-16.13
AUD152265,30/03/2024,Hail,Al Hazm,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S2,142,194,03/07/2024,OK,Yes,Correct,Perfect,36.62
AUD101215,29/08/2020,Najran,Najran,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S3,38,89,14/08/2021,OK,Yes,Correct,Perfect,134.21
AUD805196,24/03/2021,Al Bahah,Al Bahah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S1,190,119,02/11/2021,Expired,Yes,Correct,Perfect,-37.37
AUD320201,28/09/2024,Tabuk,Tayma,Nestlé,Beverages,Milo,Milo 400g,A3-S3,125,20,29/05/2025,OK,Yes,Correct,Perfect,-84
AUD285221,31/03/2022,Asir,Muhayil,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S5,76,75,21/08/2022,OK,Yes,Correct,Perfect,-1.32
AUD551672,23/05/2020,Hail,Al Shinan,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,44,133,07/08/2020,OK,Yes,Correct,Perfect,202.27
AUD871597,21/01/2022,Madinah,Badr,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A2-S2,180,204,10/11/2022,OK,Yes,Correct,Perfect,13.33
AUD336192,05/06/2022,Eastern Province,Dammam,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A6-S4,191,90,28/02/2023,OK,Yes,Correct,Perfect,-52.88
AUD409157,01/10/2024,Asir,Balqarn,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S1,38,42,13/12/2024,OK,Yes,Correct,Perfect,10.53
AUD904801,20/04/2023,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S3,199,180,09/01/2024,OK,Yes,Correct,Minor Issues,-9.55
AUD473864,02/10/2024,Northern Borders,Al Nairyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S4,193,123,08/12/2024,OK,Yes,Correct,Perfect,-36.27
AUD508351,26/12/2023,Makkah,Jeddah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S5,43,134,28/02/2024,OK,Yes,Correct,Minor Issues,211.63
AUD779269,04/04/2024,Riyadh,Al Majmaah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S1,64,82,08/08/2024,OK,Partial,Correct,Perfect,28.12
AUD631612,14/07/2020,Al Bahah,Al Mandaq,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,83,86,16/12/2020,OK,Yes,Incorrect,Perfect,3.61
AUD527341,06/06/2022,Najran,Thar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S3,193,35,15/12/2022,OK,Yes,Correct,Perfect,-81.87
AUD351977,22/10/2023,Jazan,Jazan,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S4,58,15,14/05/2024,OK,Yes,Correct,Perfect,-74.14
AUD637887,21/03/2023,Riyadh,Thadiq,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S3,42,84,01/01/2024,OK,Yes,Correct,Minor Issues,100
AUD189481,24/01/2024,Tabuk,Al Wajh,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A4-S3,153,187,26/03/2024,OK,Partial,Correct,Perfect,22.22
AUD890660,09/09/2020,Eastern Province,Hafr Al Batin,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S1,34,136,30/08/2021,OK,Partial,Correct,Minor Issues,300
AUD873564,11/06/2020,Eastern Province,Ras Tanura,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S5,68,107,21/12/2020,OK,Yes,Correct,Perfect,57.35
AUD297862,27/12/2022,Northern Borders,Turaif,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S5,194,205,17/09/2023,OK,Yes,Correct,Minor Issues,5.67
AUD538746,17/01/2021,Jazan,Jazan,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S5,47,44,25/05/2021,OK,Yes,Correct,Perfect,-6.38
AUD644398,16/11/2021,Eastern Province,Dammam,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S2,160,35,05/10/2022,OK,Yes,Correct,Minor Issues,-78.12
AUD307100,01/01/2023,Asir,Muhayil,Nestlé,Dairy,Nido,Nido 900g,A6-S5,179,103,03/06/2023,OK,Partial,Correct,Perfect,-42.46
AUD716148,08/07/2023,Makkah,Taif,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S2,97,189,05/10/2023,Expired,Yes,Correct,Perfect,94.85
AUD480559,15/02/2024,Tabuk,Umluj,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S5,28,88,29/04/2024,OK,Yes,Correct,Perfect,214.29
AUD771392,04/07/2023,Asir,Muhayil,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S5,66,24,03/02/2024,OK,Yes,Correct,Minor Issues,-63.64
AUD802843,30/10/2021,Northern Borders,Al Nairyah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,127,182,10/05/2022,OK,Yes,Correct,Perfect,43.31
AUD306267,16/02/2024,Northern Borders,Arar,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S2,168,170,02/02/2025,OK,Yes,Correct,Perfect,1.19
AUD391296,09/09/2023,Riyadh,Diriyah,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S5,41,162,06/12/2023,OK,Yes,Correct,Perfect,295.12
AUD279906,25/02/2025,Hail,Hail,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S2,57,184,18/12/2025,OK,No,Correct,Perfect,222.81
AUD334445,15/11/2020,Jazan,Samtah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A6-S3,197,58,04/06/2021,OK,No,Correct,Perfect,-70.56
AUD495337,03/03/2024,Qassim,Ar Rass,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S4,55,74,05/11/2024,OK,Yes,Correct,Perfect,34.55
AUD169384,28/08/2023,Madinah,Badr,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S1,190,120,30/04/2024,Damaged,Yes,Correct,Perfect,-36.84
AUD842680,23/04/2024,Madinah,Madinah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S5,125,193,05/06/2024,OK,Yes,Correct,Perfect,54.4
AUD815938,05/09/2020,Madinah,Madinah,Nestlé,Beverages,Milo,Milo 400g,A3-S5,170,173,26/11/2020,OK,Yes,Incorrect,Minor Issues,1.76
AUD444900,19/02/2023,Al Bahah,Baljurashi,Unilever,Personal Care,Lux,Lux Body Wash,A2-S1,115,171,15/01/2024,OK,Yes,Correct,Minor Issues,48.7
AUD334894,17/05/2020,Madinah,Al Henakiyah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S5,167,95,05/04/2021,Near Expiry,Yes,Correct,Perfect,-43.11
AUD362296,19/09/2022,Asir,Muhayil,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S4,99,63,01/07/2023,OK,Partial,Correct,Perfect,-36.36
AUD653664,03/06/2024,Tabuk,Al Wajh,Nestlé,Dairy,Nido,Nido 900g,A6-S5,64,136,08/09/2024,OK,Yes,Correct,Perfect,112.5
AUD349428,21/06/2023,Riyadh,Thadiq,Nestlé,Beverages,Milo,Milo 400g,A4-S1,160,139,22/07/2023,OK,Yes,Correct,Perfect,-13.12
AUD583844,06/01/2025,Hail,Al Shinan,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S2,97,91,24/11/2025,OK,Yes,Correct,Minor Issues,-6.19
AUD214310,26/11/2022,Riyadh,Al Majmaah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S1,119,29,12/03/2023,OK,Yes,Correct,Perfect,-75.63
AUD593749,29/04/2020,Najran,Hubuna,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S3,113,175,16/01/2021,OK,Yes,Correct,Perfect,54.87
AUD763595,26/10/2022,Qassim,Al Bukayriyah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S2,100,142,25/01/2023,OK,Yes,Correct,Perfect,42
AUD853054,24/08/2023,Jazan,Baish,Nestlé,Beverages,Milo,Milo 400g,A1-S2,177,17,09/10/2023,OK,Yes,Correct,Minor Issues,-90.4
AUD961894,17/07/2024,Hail,Hail,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S3,114,17,02/01/2025,OK,Partial,Correct,Minor Issues,-85.09
AUD244472,22/12/2020,Jazan,Samtah,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S4,195,206,28/04/2021,OK,Yes,Correct,Minor Issues,5.64
AUD203946,04/05/2020,Qassim,Al Bukayriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S3,93,163,24/01/2021,OK,Yes,Correct,Perfect,75.27
AUD135638,21/07/2024,Eastern Province,Qatif,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S4,57,172,19/05/2025,OK,Yes,Correct,Perfect,201.75
AUD581690,14/11/2023,Al Bahah,Al Mandaq,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S2,147,123,28/10/2024,OK,Yes,Correct,Minor Issues,-16.33
AUD244224,12/02/2020,Madinah,Mahd Al Thahab,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S3,146,191,10/07/2020,OK,Yes,Correct,Minor Issues,30.82
AUD193692,01/01/2025,Riyadh,Dhurma,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S3,31,176,08/07/2025,OK,Partial,Correct,Minor Issues,467.74
AUD649366,11/07/2020,Northern Borders,Al Uwayqilah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S2,72,177,25/11/2020,Near Expiry,Yes,Correct,Perfect,145.83
AUD849384,23/11/2023,Tabuk,Duba,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S5,87,193,09/07/2024,Near Expiry,Yes,Correct,Perfect,121.84
AUD626722,17/04/2025,Jazan,Samtah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S1,56,199,12/09/2025,OK,Yes,Correct,Perfect,255.36
AUD252335,16/11/2021,Northern Borders,Al Khafji,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S2,187,25,18/02/2022,OK,Yes,Correct,Perfect,-86.63
AUD136996,29/12/2020,Madinah,Badr,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S3,170,172,09/10/2021,OK,Yes,Correct,Perfect,1.18
AUD119964,23/05/2024,Najran,Al Kharkhir,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S3,189,152,01/02/2025,OK,Yes,Correct,Perfect,-19.58
AUD777241,18/05/2020,Najran,Yadamah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S2,38,31,15/05/2021,Damaged,Yes,Correct,Perfect,-18.42
AUD806866,23/01/2020,Northern Borders,Al Nairyah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S5,157,41,07/05/2020,Damaged,Partial,Correct,Minor Issues,-73.89
AUD107202,13/08/2024,Madinah,Badr,Nestlé,Beverages,Milo,Milo 400g,A2-S3,23,101,30/12/2024,OK,Partial,Correct,Perfect,339.13
AUD410072,23/09/2024,Madinah,Badr,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S3,79,151,16/04/2025,OK,Yes,Correct,Perfect,91.14
AUD257228,17/07/2021,Asir,Balqarn,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S4,92,132,21/02/2022,OK,Yes,Correct,Perfect,43.48
AUD102058,15/05/2020,Northern Borders,Rafha,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S1,46,22,06/08/2020,OK,Partial,Correct,Minor Issues,-52.17
AUD691226,07/12/2024,Riyadh,Riyadh,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S5,62,151,30/07/2025,OK,Yes,Correct,Perfect,143.55
AUD826692,24/12/2023,Al Bahah,Al Bahah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S3,129,45,08/04/2024,Near Expiry,No,Correct,Perfect,-65.12
AUD109413,29/03/2021,Makkah,Makkah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S2,194,99,29/04/2021,OK,Yes,Correct,Perfect,-48.97
AUD907700,15/08/2021,Jazan,Baish,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S3,136,198,22/11/2021,OK,Yes,Correct,Minor Issues,45.59
AUD945871,15/06/2020,Qassim,Al Mithnab,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,110,143,10/05/2021,OK,Yes,Correct,Not Executed,30
AUD966156,11/07/2022,Najran,Hubuna,Unilever,Personal Care,Lux,Lux Body Wash,A2-S5,61,148,30/04/2023,OK,Partial,Correct,Perfect,142.62
AUD906659,15/11/2021,Riyadh,Thadiq,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S3,47,161,24/01/2022,OK,Yes,Correct,Perfect,242.55
AUD260986,05/06/2021,Makkah,Jeddah,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S4,135,140,21/01/2022,Expired,Yes,Correct,Minor Issues,3.7
AUD386749,31/05/2021,Tabuk,Al Bidaa,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S2,55,156,24/04/2022,OK,Yes,Correct,Perfect,183.64
AUD321287,26/07/2020,Qassim,Al Badayea,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S2,44,81,06/09/2020,OK,Partial,Correct,Minor Issues,84.09
AUD747663,29/12/2022,Makkah,Taif,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S2,82,52,05/08/2023,Damaged,Yes,Correct,Perfect,-36.59
AUD436860,13/12/2023,Tabuk,Haql,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S1,31,136,25/10/2024,OK,Yes,Correct,Perfect,338.71
AUD364148,08/05/2024,Al Bahah,Al Bahah,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S2,141,20,29/08/2024,OK,No,Correct,Minor Issues,-85.82
AUD851888,24/11/2021,Madinah,Al Ula,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S1,75,181,03/06/2022,OK,Yes,Correct,Perfect,141.33
AUD601054,11/12/2022,Tabuk,Haql,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S5,127,24,20/08/2023,OK,Yes,Correct,Minor Issues,-81.1
AUD785508,04/10/2022,Qassim,Al Badayea,Nestlé,Confectionery,KitKat,KitKat 4-finger,A2-S1,98,134,14/06/2023,OK,Yes,Correct,Perfect,36.73
AUD402855,17/09/2021,Eastern Province,Qatif,Nestlé,Dairy,Nido,Nido 900g,A1-S1,62,79,16/05/2022,Near Expiry,Yes,Incorrect,Perfect,27.42
AUD445624,23/06/2020,Najran,Thar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S3,39,76,27/02/2021,OK,Yes,Correct,Minor Issues,94.87
AUD127520,16/02/2021,Eastern Province,Qatif,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S5,44,139,03/02/2022,OK,Yes,Correct,Perfect,215.91
AUD186819,08/07/2023,Northern Borders,Arar,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S5,103,86,11/05/2024,Damaged,Yes,Correct,Perfect,-16.5
AUD632319,23/09/2022,Tabuk,Duba,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S3,125,36,11/06/2023,OK,Yes,Correct,Perfect,-71.2
AUD522675,11/08/2022,Najran,Sharurah,PepsiCo,Snacks,Lays,Lays Classic 40g,A6-S2,109,92,08/03/2023,Damaged,Yes,Correct,Perfect,-15.6
AUD822632,20/04/2022,Najran,Hubuna,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S4,148,94,22/07/2022,OK,Yes,Correct,Perfect,-36.49
AUD117410,28/05/2023,Najran,Sharurah,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S1,149,110,09/12/2023,OK,Yes,Correct,Perfect,-26.17
AUD136648,13/01/2020,Tabuk,Tayma,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S4,137,152,19/03/2020,Damaged,Yes,Correct,Perfect,10.95
AUD364464,20/06/2022,Eastern Province,Ras Tanura,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S3,177,102,30/04/2023,OK,Yes,Correct,Minor Issues,-42.37
AUD409220,05/12/2024,Asir,Sarat Abidah,Nestlé,Confectionery,Quality,Quality Street Tin,A4-S4,163,194,26/02/2025,OK,Yes,Correct,Perfect,19.02
AUD122744,16/11/2020,Makkah,Taif,Nestlé,Beverages,Milo,Milo 400g,A4-S5,125,199,12/06/2021,OK,Yes,Correct,Minor Issues,59.2
AUD296351,10/12/2024,Tabuk,Umluj,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A2-S3,197,102,25/07/2025,OK,Yes,Correct,Perfect,-48.22
AUD781438,12/05/2020,Jazan,Al Dayer,Unilever,Personal Care,Lux,Lux Body Wash,A6-S5,128,49,05/10/2020,OK,Yes,Correct,Perfect,-61.72
AUD658310,03/02/2021,Al Bahah,Baljurashi,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S5,31,116,03/02/2022,OK,Yes,Correct,Perfect,274.19
AUD815444,03/04/2025,Hail,Al Sulaimi,Nestlé,Confectionery,Quality,Quality Street Tin,A3-S2,132,98,15/09/2025,OK,Yes,Correct,Perfect,-25.76
AUD417401,10/05/2022,Asir,Sarat Abidah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S3,91,78,17/01/2023,OK,Partial,Correct,Minor Issues,-14.29
AUD232805,12/01/2025,Hail,Al Hazm,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S1,67,119,07/11/2025,OK,Yes,Correct,Minor Issues,77.61
AUD514233,04/10/2021,Northern Borders,Arar,Unilever,Personal Care,Lux,Lux Body Wash,A6-S4,40,188,23/11/2021,OK,Partial,Correct,Perfect,370
AUD795169,02/10/2020,Eastern Province,Dammam,PepsiCo,Snacks,Lays,Lays Classic 40g,A5-S4,125,71,01/02/2021,Expired,Yes,Incorrect,Perfect,-43.2
AUD727539,07/07/2021,Madinah,Mahd Al Thahab,Unilever,Personal Care,Lux,Lux Body Wash,A4-S1,79,199,07/04/2022,Damaged,Yes,Correct,Perfect,151.9
AUD101085,05/11/2022,Makkah,Taif,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S4,41,182,05/07/2023,Damaged,Yes,Correct,Minor Issues,343.9
AUD305949,18/05/2023,Asir,Abha,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S3,132,108,29/02/2024,OK,Partial,Correct,Perfect,-18.18
